# Manually created: Land types from SAGE, HYDE, and desired protection/suitability merged and reconciled; missing zeroes backfilled; 2015 scaled to AGLU land cover years
GCAM_region_ID,year,GLU,prot_frac,non_prot_frac,Land_Type
1,2015,GLU007,0.92887779913318,0.0711222008668201,Forest
1,2015,GLU007,0.961155843509002,0.0388441564909976,Grassland
1,2015,GLU007,0.70234329895637,0.29765670104363,RockIceDesert
1,2015,GLU007,0.994944093732228,0.00505590626777208,Shrubland
1,2015,GLU007,0.945483176617117,0.0545168233828831,Tundra
1,2015,GLU007,0.766518100953577,0.233481899046423,Pasture
1,2015,GLU023,0.476278156772796,0.523721843227204,Forest
1,2015,GLU023,0.131677048527321,0.868322951472679,Grassland
1,2015,GLU023,0.173021404983577,0.826978595016423,Pasture
1,2015,GLU027,0.805215932428837,0.194784067571163,Forest
1,2015,GLU027,1,0,Tundra
1,2015,GLU027,0.220863729715347,0.779136270284653,Pasture
1,2015,GLU096,0.499101584623302,0.500898415376698,Forest
1,2015,GLU096,0.126905227279378,0.873094772720622,Grassland
1,2015,GLU096,0.194797154468517,0.805202845531483,Shrubland
1,2015,GLU096,0.142214632390708,0.857785367609292,Pasture
1,2015,GLU101,0.354639354490665,0.645360645509335,Forest
1,2015,GLU101,0.402248653154736,0.597751346845264,Grassland
1,2015,GLU101,0.330667684620111,0.669332315379889,Pasture
1,2015,GLU217,0.567318532796691,0.432681467203309,Forest
1,2015,GLU217,0.299118410383351,0.700881589616649,Grassland
1,2015,GLU217,0.985696704112683,0.0143032958873175,RockIceDesert
1,2015,GLU217,0.814527873494163,0.185472126505837,Shrubland
1,2015,GLU217,0.997035505245055,0.00296449475494465,Tundra
1,2015,GLU217,0.532369092131338,0.467630907868662,Pasture
1,2015,GLU218,0.16611643031155,0.83388356968845,Forest
1,2015,GLU218,0.0952867331483506,0.904713266851649,Grassland
1,2015,GLU218,0.0986576000154447,0.901342399984555,Pasture
1,2015,GLU219,0.168590407043024,0.831409592956976,Forest
1,2015,GLU219,0.478871513551575,0.521128486448425,Grassland
1,2015,GLU219,0.195414775270553,0.804585224729447,Pasture
1,2015,GLU220,0.472338169728086,0.527661830271914,Forest
1,2015,GLU220,0.516514796209185,0.483485203790815,Grassland
1,2015,GLU220,0.861535147192675,0.138464852807325,Shrubland
1,2015,GLU220,1,0,Tundra
1,2015,GLU220,0.710581037061446,0.289418962938554,Pasture
1,2015,GLU221,0.436132026343674,0.563867973656326,Forest
1,2015,GLU221,0.275392115801274,0.724607884198726,Grassland
1,2015,GLU221,0.552925593900828,0.447074406099172,Shrubland
1,2015,GLU221,0.483025749664712,0.516974250335289,Pasture
1,2015,GLU222,0.52438046276191,0.47561953723809,Forest
1,2015,GLU222,0.553310092840053,0.446689907159947,Grassland
1,2015,GLU222,0.993011756053211,0.0069882439467891,RockIceDesert
1,2015,GLU222,0.87299591947063,0.12700408052937,Shrubland
1,2015,GLU222,0.92497609012194,0.0750239098780596,Tundra
1,2015,GLU222,0.82771800320717,0.17228199679283,Pasture
1,2015,GLU223,0.297043354758689,0.702956645241311,Forest
1,2015,GLU223,0.0749678267273053,0.925032173272695,Grassland
1,2015,GLU223,0.284796185224062,0.715203814775938,Shrubland
1,2015,GLU223,0.784681310466188,0.215318689533812,Tundra
1,2015,GLU223,0.125677795741143,0.874322204258857,Pasture
1,2015,GLU224,0.182159545848136,0.817840454151864,Forest
1,2015,GLU224,0.0893074160689504,0.91069258393105,Grassland
1,2015,GLU224,0.0640985353907946,0.935901464609205,Shrubland
1,2015,GLU224,0.106443280637301,0.893556719362699,Pasture
1,2015,GLU225,0.0552658358225681,0.944734164177432,Forest
1,2015,GLU225,0.0798024272749168,0.920197572725083,Grassland
1,2015,GLU225,0.124358568720914,0.875641431279086,Shrubland
1,2015,GLU225,0.0717433253449505,0.928256674655049,Pasture
1,2015,GLU226,0.136228894152582,0.863771105847418,Forest
1,2015,GLU226,0.277894783509221,0.722105216490779,Grassland
1,2015,GLU226,1,0,Shrubland
1,2015,GLU226,0.133188176739399,0.866811823260601,Pasture
1,2015,GLU227,0.234895306296171,0.765104693703829,Forest
1,2015,GLU227,0.26448406699691,0.73551593300309,Grassland
1,2015,GLU227,0.186050699799622,0.813949300200378,Pasture
1,2015,GLU228,0.0916989728711079,0.908301027128892,Forest
1,2015,GLU228,0.0535064797115572,0.946493520288443,Grassland
1,2015,GLU228,0.0776222166069065,0.922377783393094,Pasture
1,2015,GLU229,0.483907993390627,0.516092006609373,Forest
1,2015,GLU229,0.410610529672073,0.589389470327927,Grassland
1,2015,GLU229,0.662459756831453,0.337540243168547,Shrubland
1,2015,GLU229,0.871265777035456,0.128734222964544,Tundra
1,2015,GLU229,0.485276124227975,0.514723875772025,Pasture
1,2015,GLU230,0.154544948845677,0.845455051154323,Forest
1,2015,GLU230,0.116559916707398,0.883440083292601,Grassland
1,2015,GLU230,0.125265865551709,0.874734134448291,Pasture
1,2015,GLU231,0.325169953141743,0.674830046858257,Forest
