"","region","year","scenario","alloc_thous_km2","tot_cost_usd","cost_prot_usd_per_thous_km2","area_current","costperarea_current","totcost_current","alloc_norm","costperarea_norm","totcost_norm"
"31","Africa_Eastern",2050,"CURRENT reference",220.080757080968,142010274.123926,645264.383890138,220.080757080968,645264.383890138,142010274.123926,1,1,1
"32","Africa_Eastern",2050,"UNIFORM30 reference",817.8741059,716168347.017868,875646.192796123,220.080757080968,645264.383890138,142010274.123926,3.71624542167084,1.35703475142556,5.04307418203348
"33","Africa_Eastern",2055,"BIODIV reference",470.881132541045,420827120.167336,893701.384670906,220.080657069482,835665.968026209,183913915.333813,2.13958436334722,1.06944810350692,2.28817443967475
"34","Africa_Eastern",2055,"BIODIV30 reference",460.663914541265,409324796.814839,888554.071404636,220.080657069482,835665.968026209,183913915.333813,2.09315948377884,1.06328856911972,2.22563255244658
"35","Africa_Eastern",2055,"CURRENT reference",220.080657069482,183913915.333813,835665.968026209,220.080657069482,835665.968026209,183913915.333813,1,1,1
"36","Africa_Eastern",2055,"UNIFORM30 reference",817.8740049,922542097.52192,1127975.81533933,220.080657069482,835665.968026209,183913915.333813,3.71624665152552,1.34979269049754,5.01616256631511
"37","Africa_Eastern",2060,"BIODIV reference",470.881132534103,523614438.886545,1111988.57356771,220.080657059987,1040697.22006543,229037327.992503,2.13958436340798,1.06850345338464,2.2861532811092
"38","Africa_Eastern",2060,"BIODIV30 reference",460.663914534329,509043346.047901,1105021.10103952,220.080657059987,1040697.22006543,229037327.992503,2.09315948383763,1.06180844892623,2.22253442488887
"39","Africa_Eastern",2060,"CURRENT reference",220.080657059987,229037327.992503,1040697.22006543,220.080657059987,1040697.22006543,229037327.992503,1,1,1
"40","Africa_Eastern",2060,"UNIFORM30 reference",817.8741059,1136845975.0864,1390001.18341612,220.080657059987,1040697.22006543,229037327.992503,3.71624711060851,1.33564417836027,4.96358381863244
"41","Africa_Eastern",2065,"BIODIV reference",470.881132528746,629225453.355135,1336272.3835972,220.080657052324,1253495.21778075,275870051.141134,2.13958436345814,1.06603708146809,2.28087627037567
"42","Africa_Eastern",2065,"BIODIV30 reference",460.66391452897,611466165.200503,1327358.50565966,220.080657052324,1253495.21778075,275870051.141134,2.09315948388616,1.05892586332294,2.21650071354675
"43","Africa_Eastern",2065,"CURRENT reference",220.080657052324,275870051.141134,1253495.21778075,220.080657052324,1253495.21778075,275870051.141134,1,1,1
"44","Africa_Eastern",2065,"UNIFORM30 reference",817.8741059,1352108624.9481,1653198.96447904,220.080657052324,1253495.21778075,275870051.141134,3.7162471107379,1.31887137743209,4.90125194581692
"45","Africa_Eastern",2070,"BIODIV reference",470.881132524703,732270186.638605,1555106.23819736,220.080657046313,1463309.3775669,322046089.276954,2.13958436349821,1.06273236681029,2.27380555461074
"46","Africa_Eastern",2070,"BIODIV30 reference",460.663914524919,711403419.032873,1544300.29486147,220.080657046313,1463309.3775669,322046089.276954,2.09315948392493,1.05534777439152,2.20901120280668
"47","Africa_Eastern",2070,"CURRENT reference",220.080657046313,322046089.276954,1463309.3775669,220.080657046313,1463309.3775669,322046089.276954,1,1,1
"48","Africa_Eastern",2070,"UNIFORM30 reference",817.8741059,1558889858.2391,1906026.66962255,220.080657046313,1463309.3775669,322046089.276954,3.71624711083942,1.30254524357096,4.84057999815821
"49","Africa_Eastern",2075,"BIODIV reference",470.881132521666,829325135.668636,1761219.71850396,220.080657041658,1662355.28737914,365852243.883074,2.13958436352967,1.0594725037875,2.26683080269336
"50","Africa_Eastern",2075,"BIODIV30 reference",460.663914521872,805525801.936048,1748619.27870368,220.080657041658,1662355.28737914,365852243.883074,2.09315948395536,1.05189263208621,2.20177903895402
"51","Africa_Eastern",2075,"CURRENT reference",220.080657041658,365852243.883074,1662355.28737914,220.080657041658,1662355.28737914,365852243.883074,1,1,1
"52","Africa_Eastern",2075,"UNIFORM30 reference",817.8741059,1751988524.92611,2142124.94598811,220.080657041658,1662355.28737914,365852243.883074,3.71624711091802,1.28860837526818,4.78878715169516
"53","Africa_Eastern",2080,"BIODIV reference",470.881132519371,918228433.474256,1950021.71474025,220.080657038064,1845252.06493144,406104286.850954,2.13958436355418,1.05677796101678,2.26106560114018
"54","Africa_Eastern",2080,"BIODIV30 reference",460.663914519568,891756683.078368,1935807.54856475,220.080657038064,1845252.06493144,406104286.850954,2.09315948397907,1.04907485831031,2.19588098907622
"55","Africa_Eastern",2080,"CURRENT reference",220.080657038064,406104286.850954,1845252.06493144,220.080657038064,1845252.06493144,406104286.850954,1,1,1
"56","Africa_Eastern",2080,"UNIFORM30 reference",817.8741059,1928395542.15554,2357814.64194114,220.080657038064,1845252.06493144,406104286.850954,3.71624711097871,1.27777374525184,4.74852298927661
"57","Africa_Eastern",2085,"BIODIV reference",470.881132517631,997552788.966321,2118481.11992249,220.080657035289,2008706.14269817,442077367.675834,2.13958436357325,1.05464959502581,2.25651178256609
"58","Africa_Eastern",2085,"BIODIV30 reference",460.663914517819,968715410.357612,2102868.01251098,220.080657035289,2008706.14269817,442077367.675834,2.09315948399752,1.0468768765183,2.19128026266197
"59","Africa_Eastern",2085,"CURRENT reference",220.080657035289,442077367.675834,2008706.14269817,220.080657035289,2008706.14269817,442077367.675834,1,1,1
"60","Africa_Eastern",2085,"UNIFORM30 reference",817.8741059,2086162989.64496,2550714.07028997,220.080657035289,2008706.14269817,442077367.675834,3.71624711102557,1.26982937726459,4.71899975475491
"61","Africa_Eastern",2090,"BIODIV reference",470.881132516355,1064248801.65743,2260121.98868567,220.080657033206,2147565.02791326,472637522.364684,2.13958436358771,1.05241143309257,2.25172304630579
"62","Africa_Eastern",2090,"BIODIV30 reference",460.663914516532,1033601245.6321,2243720.88427388,220.080657033206,2147565.02791326,472637522.364684,2.09315948401148,1.0447743631093,2.18687936679428
"63","Africa_Eastern",2090,"CURRENT reference",220.080657033206,472637522.364684,2147565.02791326,220.080657033206,2147565.02791326,472637522.364684,1,1,1
"64","Africa_Eastern",2090,"UNIFORM30 reference",817.8741059,2219082900.30478,2713232.86101945,220.080657033206,2147565.02791326,472637522.364684,3.71624711106074,1.26339962969868,4.69510522398293
"65","Africa_Eastern",2095,"BIODIV reference",470.881132515458,1116820942.92401,2371768.29948129,220.080657031736,2256616.09440414,496637552.724854,2.13958436359792,1.05102870858836,2.24876459058816
"66","Africa_Eastern",2095,"BIODIV30 reference",460.663914515627,1084687020.45138,2354616.86117067,220.080657031736,2256616.09440414,496637552.724854,2.09315948402134,1.04342819631994,2.18406162502237
"67","Africa_Eastern",2095,"CURRENT reference",220.080657031736,496637552.724854,2256616.09440414,220.080657031736,2256616.09440414,496637552.724854,1,1,1
"68","Africa_Eastern",2095,"UNIFORM30 reference",817.8741059,2323987700.89775,2841498.07914557,220.080657031736,2256616.09440414,496637552.724854,3.71624711108556,1.25918541757802,4.67944417039538
"69","Africa_Eastern",2100,"BIODIV reference",470.881132514827,1157081968.71837,2457269.76262302,220.080657030687,2340861.08430493,515178245.451394,2.13958436360525,1.04972899891351,2.24598375209835
"70","Africa_Eastern",2100,"BIODIV30 reference",460.663914514988,1123984334.386,2439922.68326334,220.080657030687,2340861.08430493,515178245.451394,2.09315948402842,1.042318444107,2.18173873666032
"71","Africa_Eastern",2100,"CURRENT reference",220.080657030687,515178245.451394,2340861.08430493,220.080657030687,2340861.08430493,515178245.451394,1,1,1
"72","Africa_Eastern",2100,"UNIFORM30 reference",817.8741059,2404395739.44742,2939811.54569209,220.080657030687,2340861.08430493,515178245.451394,3.71624711110328,1.25586758026908,4.66711426710324
"73","Africa_Northern",2015,"BIODIV reference",67.3325781415214,0,0,3.48632735152144,0,0,19.3133264184551,NA,NA
"74","Africa_Northern",2015,"BIODIV30 reference",62.4467541415214,0,0,3.48632735152144,0,0,17.9119020806436,NA,NA
"75","Africa_Northern",2015,"CURRENT reference",3.48632735152144,0,0,3.48632735152144,0,0,1,NA,NA
"76","Africa_Northern",2015,"UNIFORM30 reference",83.62905947,0,0,3.48632735152144,0,0,23.9877243407749,NA,NA
"77","Africa_Northern",2020,"BIODIV reference",67.3325334214779,3340881.643613,49617.6435646682,3.48627390148118,38443.649642691,134025.092427,19.3136096945426,1.29065903018658,24.9272847577605
"78","Africa_Northern",2020,"BIODIV30 reference",62.4467099814782,3026061.28856,48458.298114625,3.48627390148118,38443.649642691,134025.092427,17.9121640313307,1.26050202218087,22.5783189831279
"79","Africa_Northern",2020,"CURRENT reference",3.48627390148118,134025.092427,38443.649642691,3.48627390148118,38443.649642691,134025.092427,1,1,1
"80","Africa_Northern",2020,"UNIFORM30 reference",83.62897722,4357092.14891,52100.2682772018,3.48627390148118,38443.649642691,134025.092427,23.9880685176427,1.35523730866971,32.5095254180347
"81","Africa_Northern",2025,"BIODIV reference",67.3323572713982,7911898.148747,117505.141203602,3.48616879140693,96257.332223599,335569.307542,19.3141414831565,1.22073964122178,23.5775381446551
"82","Africa_Northern",2025,"BIODIV30 reference",62.4465358513989,7152906.611002,114544.490154321,3.48616879140693,96257.332223599,335569.307542,17.9126541449523,1.18998197340689,21.3157355283654
"83","Africa_Northern",2025,"CURRENT reference",3.48616879140693,335569.307542,96257.332223599,3.48616879140693,96257.332223599,335569.307542,1,1,1
"84","Africa_Northern",2025,"UNIFORM30 reference",83.62882883,10608824.412904,126856.06819234,3.48616879140693,96257.332223599,335569.307542,23.988749206905,1.31788472900602,31.6144062477353
"85","Africa_Northern",2030,"BIODIV reference",67.3321345013459,12499871.374742,185644.959384024,3.48603525135917,156329.359147622,544969.656811,19.314817449162,1.18752459804251,22.9368208275806
"86","Africa_Northern",2030,"BIODIV30 reference",62.4463145613472,11281545.781022,180659.913403521,3.48603525135917,156329.359147622,544969.656811,17.9132768485344,1.15563649968604,20.7012365551474
"87","Africa_Northern",2030,"CURRENT reference",3.48603525135917,544969.656811,156329.359147622,3.48603525135917,156329.359147622,544969.656811,1,1,1
"88","Africa_Northern",2030,"UNIFORM30 reference",83.62873075,16889675.256552,201960.200819525,3.48603525135917,156329.359147622,544969.656811,23.9896400122156,1.29188913663244,30.9919553235043
"89","Africa_Northern",2035,"BIODIV reference",67.3319366712971,17899704.7532,265842.713548895,3.48591649131505,224818.935972661,783700.036467,19.315418725334,1.18247474305822,22.8399947943013
"90","Africa_Northern",2035,"BIODIV30 reference",62.4461181712988,16120270.767976,258146.88310578,3.48591649131505,224818.935972661,783700.036467,17.9138307893719,1.14824350532987,20.5694398594746
"91","Africa_Northern",2035,"CURRENT reference",3.48591649131505,783700.036467,224818.935972661,3.48591649131505,224818.935972661,783700.036467,1,1,1
"92","Africa_Northern",2035,"UNIFORM30 reference",83.62863882,24236686.122608,289813.232220297,3.48591649131505,224818.935972661,783700.036467,23.9904309321109,1.28909618296361,30.9259729422362
"93","Africa_Northern",2040,"BIODIV reference",67.331764531258,23188356.64024,344389.558207331,3.48581002128027,292447.947363347,1019417.985622,19.3159593093741,1.17760976376234,22.7466622791549
"94","Africa_Northern",2040,"BIODIV30 reference",62.4459472712601,20863052.919382,334097.789064751,3.48581002128027,292447.947363347,1019417.985622,17.9143289192579,1.14241796557955,20.4656511986615
"95","Africa_Northern",2040,"CURRENT reference",3.48581002128027,1019417.985622,292447.947363347,3.48581002128027,292447.947363347,1019417.985622,1,1,1
"96","Africa_Northern",2040,"UNIFORM30 reference",83.62856497,31426422.536628,375785.744355431,3.48581002128027,292447.947363347,1019417.985622,23.9911425061785,1.28496625722096,30.8278085926188
"97","Africa_Northern",2045,"BIODIV reference",67.331588481232,28644222.154841,425420.264113111,3.48570178125942,363007.137045678,1265334.62421,19.31650861334,1.17193360873117,22.6376656473182
"98","Africa_Northern",2045,"BIODIV30 reference",62.4457723112343,25748255.399793,412329.841505711,3.48570178125942,363007.137045678,1265334.62421,17.9148350116952,1.13587254746958,20.3489692822313
"99","Africa_Northern",2045,"CURRENT reference",3.48570178125942,1265334.62421,363007.137045678,3.48570178125942,363007.137045678,1265334.62421,1,1,1
"100","Africa_Northern",2045,"UNIFORM30 reference",83.62851464,38908446.121012,465253.344370676,3.48570178125942,363007.137045678,1265334.62421,23.9918730539777,1.28166445474633,30.7495308960696
"101","Africa_Northern",2050,"BIODIV reference",67.3314554012251,33582351.326492,498761.702481794,3.4856156112581,425253.168455081,1482269.082704,19.3169479686036,1.17285828649735,22.6560424948148
"102","Africa_Northern",2050,"BIODIV30 reference",62.4456400412276,30164745.59351,483056.072026722,3.4856156112581,425253.168455081,1482269.082704,17.9152399477257,1.13592586219084,20.3503843839761
"103","Africa_Northern",2050,"CURRENT reference",3.4856156112581,1482269.082704,425253.168455081,3.4856156112581,425253.168455081,1482269.082704,1,1,1
"104","Africa_Northern",2050,"UNIFORM30 reference",83.6284996,45626776.536172,545588.845362616,3.4856156112581,425253.168455081,1482269.082704,23.9924618566346,1.28297420415398,30.7817096562105
"105","Africa_Northern",2055,"BIODIV reference",67.3313158012119,38886863.23634,577544.977008159,3.48552577124991,494704.6939586,1724305.959951,19.3174058148097,1.16745400652392,22.552182814148
"106","Africa_Northern",2055,"BIODIV30 reference",62.4455010112148,34914477.312508,559119.179878749,3.48552577124991,494704.6939586,1724305.959951,17.9156618282073,1.13020795376876,20.2484234952712
"107","Africa_Northern",2055,"CURRENT reference",3.48552577124991,1724305.959951,494704.6939586,3.48552577124991,494704.6939586,1724305.959951,1,1,1
"108","Africa_Northern",2055,"UNIFORM30 reference",83.6284707,52949818.962754,633155.413695183,3.48552577124991,494704.6939586,1724305.959951,23.9930719749092,1.27986538520326,30.7079023053766
"109","Africa_Northern",2060,"BIODIV reference",67.3312224212035,43401273.857049,644593.582239513,3.48546194124509,550921.733919451,1920216.736181,19.317732787279,1.17002750581947,22.6022787111871
"110","Africa_Northern",2060,"BIODIV30 reference",62.4454087912067,38942176.477464,623619.529942891,3.48546194124509,550921.733919451,1920216.736181,17.9159634630524,1.13195666743122,20.2800942954563
"111","Africa_Northern",2060,"CURRENT reference",3.48546194124509,1920216.736181,550921.733919451,3.48546194124509,550921.733919451,1920216.736181,1,1,1
"112","Africa_Northern",2060,"UNIFORM30 reference",83.62845631,59044151.996432,706029.437845449,3.48546194124509,550921.733919451,1920216.736181,23.9935072365547,1.28154217627703,30.748691480453
"113","Africa_Northern",2065,"BIODIV reference",67.331131811199,47228358.440901,701434.19797743,3.48540146124354,599719.334201812,2090262.643763,19.3180419988624,1.16960410974743,22.5944613141428
"114","Africa_Northern",2065,"BIODIV30 reference",62.4453188612025,42352179.105608,678228.246375751,3.48540146124354,599719.334201812,2090262.643763,17.9162485457049,1.13090942328619,20.2616543102753
"115","Africa_Northern",2065,"CURRENT reference",3.48540146124354,2090262.643763,599719.334201812,3.48540146124354,599719.334201812,2090262.643763,1,1,1
"116","Africa_Northern",2065,"UNIFORM30 reference",83.62844718,64242047.590848,768184.149737647,3.48540146124354,599719.334201812,2090262.643763,23.99392096145,1.28090609378144,30.7339595732315
"117","Africa_Northern",2070,"BIODIV reference",67.3310689512094,50172479.310149,745160.890680436,3.48535705125659,635802.89246092,2216000.094448,19.3182701115039,1.17199984384506,22.6410095540392
"118","Africa_Northern",2070,"BIODIV30 reference",62.4452565912124,44966795.565217,720099.460229377,3.48535705125659,635802.89246092,2216000.094448,17.9164589661478,1.13258286297217,20.2918743902031
"119","Africa_Northern",2070,"CURRENT reference",3.48535705125659,2216000.094448,635802.89246092,3.48535705125659,635802.89246092,2216000.094448,1,1,1
"120","Africa_Northern",2070,"UNIFORM30 reference",83.62846717,68158385.635574,815014.168524954,3.48535705125659,635802.89246092,2216000.094448,23.9942324244367,1.28186609118808,30.757392928971
"121","Africa_Northern",2075,"BIODIV reference",67.3310433512155,52324432.130568,777121.956326011,3.48533327126335,659491.959042939,2298549.266983,19.3183945725826,1.17836456634555,22.7641116430136
"122","Africa_Northern",2075,"BIODIV30 reference",62.445231091219,46866878.530579,750527.745859674,3.48533327126335,659491.959042939,2298549.266983,17.9165738915361,1.13803926730031,20.3897646240556
"123","Africa_Northern",2075,"CURRENT reference",3.48533327126335,2298549.266983,659491.959042939,3.48533327126335,659491.959042939,2298549.266983,1,1,1
"124","Africa_Northern",2075,"UNIFORM30 reference",83.62847828,70862682.83406,847351.097275759,3.48533327126335,659491.959042939,2298549.266983,23.9943993217288,1.28485432711787,30.8293077951172
"125","Africa_Northern",2080,"BIODIV reference",67.3310451412193,53972730.812119,801602.450978108,3.48532621126651,674429.780766153,2350607.792563,19.318434218171,1.18856324830064,22.9611809264316
"126","Africa_Northern",2080,"BIODIV30 reference",62.4452333112228,48316824.298339,773747.19792512,3.48532621126651,674429.780766153,2350607.792563,17.9166108209226,1.14726131613901,20.5550345111621
"127","Africa_Northern",2080,"CURRENT reference",3.48532621126651,2350607.792563,674429.780766153,3.48532621126651,674429.780766153,2350607.792563,1,1,1
"128","Africa_Northern",2080,"UNIFORM30 reference",83.62848662,72816474.66943,870713.767669876,3.48532621126651,674429.780766153,2350607.792563,23.9944503185,1.29103695077157,30.9777219746362
"129","Africa_Northern",2085,"BIODIV reference",67.3310671212249,55101584.424708,818367.906237123,3.48533080127168,681218.046713301,2374270.240592,19.318415083199,1.20133033789333,23.207798119463
"130","Africa_Northern",2085,"BIODIV30 reference",62.4452555812283,49302938.173532,789538.576063623,3.48533080127168,681218.046713301,2374270.240592,17.9165936152873,1.15901007008393,20.7655124217194
"131","Africa_Northern",2085,"CURRENT reference",3.48533080127168,2374270.240592,681218.046713301,3.48533080127168,681218.046713301,2374270.240592,1,1,1
"132","Africa_Northern",2085,"UNIFORM30 reference",83.62849768,74011156.961222,884999.24086191,3.48533080127168,681218.046713301,2374270.240592,23.994421892317,1.29914238933011,31.1721705877795
"133","Africa_Northern",2090,"BIODIV reference",67.3311966012175,55973753.663741,831319.752049808,3.4853770312663,675888.813655296,2355727.346804,19.3181959934919,1.22996524761805,23.7607097186694
"134","Africa_Northern",2090,"BIODIV30 reference",62.4453798712213,50036978.088649,801291.916100732,3.4853770312663,675888.813655296,2355727.346804,17.9163916302432,1.18553806471103,21.2405642599233
"135","Africa_Northern",2090,"CURRENT reference",3.4853770312663,2355727.346804,675888.813655296,3.4853770312663,675888.813655296,2355727.346804,1,1,1
"136","Africa_Northern",2090,"UNIFORM30 reference",83.62848662,74435045.1089,890068.063136499,3.4853770312663,675888.813655296,2355727.346804,23.9941004573661,1.31688532958978,31.5974788890088
"137","Africa_Northern",2095,"BIODIV reference",67.331513701192,56871486.631738,844648.86507863,3.48552371124163,653381.68705636,2277377.362726,19.3174740094386,1.29273421923405,24.9723596811656
"138","Africa_Northern",2095,"BIODIV30 reference",62.4456959811961,50771215.170489,813045.869258586,3.48552371124163,653381.68705636,2277377.362726,17.9157283537605,1.24436586663693,22.293720839359
"139","Africa_Northern",2095,"CURRENT reference",3.48552371124163,2277377.362726,653381.68705636,3.48552371124163,653381.68705636,2277377.362726,1,1,1
"140","Africa_Northern",2095,"UNIFORM30 reference",83.62843959,74287864.339508,888308.626870411,3.48552371124163,653381.68705636,2277377.362726,23.9930772297657,1.35955543974985,32.6199186640663
"141","Africa_Northern",2100,"BIODIV reference",67.3319263111504,57574007.19472,855077.38080539,3.48571328120335,627834.301683441,2188450.363773,19.3165418034342,1.36194753697374,26.3081165320375
"142","Africa_Northern",2100,"BIODIV30 reference",62.4460942711558,51324731.965047,821904.59730248,3.48571328120335,627834.301683441,2188450.363773,17.9148682732729,1.30911069226175,23.4525456070023
"143","Africa_Northern",2100,"CURRENT reference",3.48571328120335,2188450.363773,627834.301683441,3.48571328120335,627834.301683441,2188450.363773,1,1,1
"144","Africa_Northern",2100,"UNIFORM30 reference",83.62836273,73873440.222988,883353.89826408,3.48571328120335,627834.301683441,2188450.363773,23.991750320075,1.40698572202172,33.7560501466556
"145","Africa_Southern",2015,"BIODIV reference",1110.99754310273,0,0,382.446429293053,0,0,2.90497559398422,NA,NA
"146","Africa_Southern",2015,"BIODIV30 reference",1110.99754310273,0,0,382.446429293053,0,0,2.90497559398422,NA,NA
"147","Africa_Southern",2015,"CURRENT reference",382.446429293053,0,0,382.446429293053,0,0,1,NA,NA
"148","Africa_Southern",2015,"UNIFORM30 reference",1103.41981249,0,0,382.446429293053,0,0,2.88516175854918,NA,NA
"149","Africa_Southern",2020,"BIODIV reference",1110.94435420271,12073675.1480131,10867.9387066853,382.427582842368,5888.02236539811,2251742.160921,2.90497967208768,1.84577062250179,5.36192613770431
"150","Africa_Southern",2020,"BIODIV30 reference",1110.94435420271,12046738.3805796,10843.6919770164,382.427582842368,5888.02236539811,2251742.160921,2.90497967208768,1.84165264737123,5.34996350365989
"151","Africa_Southern",2020,"CURRENT reference",382.427582842368,2251742.160921,5888.02236539811,382.427582842368,5888.02236539811,2251742.160921,1,1,1
"152","Africa_Southern",2020,"UNIFORM30 reference",1103.36594102,11281619.5828399,10224.7306749479,382.427582842368,5888.02236539811,2251742.160921,2.88516307537052,1.73653054292645,5.01017380170451
"153","Africa_Southern",2025,"BIODIV reference",1110.94435420266,33383034.5479028,30049.240919778,382.427343311249,16415.8516120919,6277870.520204,2.9049814916045,1.8305014951307,5.31757296370904
"154","Africa_Southern",2025,"BIODIV30 reference",1110.94435420266,33291427.6240401,29966.7823128134,382.427343311249,16415.8516120919,6277870.520204,2.9049814916045,1.82547838643594,5.30298092592045
"155","Africa_Southern",2025,"CURRENT reference",382.427343311249,6277870.520204,16415.8516120919,382.427343311249,16415.8516120919,6277870.520204,1,1,1
"156","Africa_Southern",2025,"UNIFORM30 reference",1103.36587521,31066877.5167793,28156.4603498966,382.427343311249,16415.8516120919,6277870.520204,2.88516471039048,1.7151994922491,4.94863304631676
"157","Africa_Southern",2030,"BIODIV reference",1110.94435420261,56984723.4287679,51293.9493442669,382.427093570127,27737.9619401151,10607748.166317,2.90498338868057,1.84923281151687,5.37199059925957
"158","Africa_Southern",2030,"BIODIV30 reference",1110.94435420261,56798993.4470995,51126.767269876,382.427093570127,27737.9619401151,10607748.166317,2.90498338868057,1.84320561763897,5.35448170116392
"159","Africa_Southern",2030,"CURRENT reference",382.427093570127,10607748.166317,27737.9619401151,382.427093570127,27737.9619401151,10607748.166317,1,1,1
"160","Africa_Southern",2030,"UNIFORM30 reference",1103.36580797,52948357.213594,47988.0351839157,382.427093570127,27737.9619401151,10607748.166317,2.88516641870112,1.73004906732224,4.9914794717433
"161","Africa_Southern",2035,"BIODIV reference",1110.94435420256,82988203.6982905,74700.5944846444,382.426819518944,40160.6741516287,15358518.885544,2.90498547042287,1.86004333997503,5.40339887698429
