Units,scenario,region,fuel,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
EJ,30percnz,China,d biomass,3.1979495,11.784977099999999,16.935489,22.2603882,32.420622599999994,47.879682509999995,65.62930834,62.226095210000004,59.60441132,56.729216723,53.448391197,50.696532455,48.245064330000005,45.30531113,42.928560001,41.396213411,40.050486454
EJ,30percnz,Colombia,d biomass,0.12508898699999998,0.20925085000000002,0.351385218,0.47107404599999997,0.5868327,0.7138767149999999,0.836595643,0.851516273,0.856288061,0.856607545,0.850187807,0.901797872,0.921054097,0.934043321,0.9431561234,0.9558226705,0.9678610975
EJ,30percnz,EU-12,d biomass,1.9211508000000002,2.6375710700000004,2.89431185,3.4943647700000002,4.27570519,3.8261636500000002,3.49557071,3.264325745,3.03477029,2.8170126140000002,2.597784973,2.4322690099999997,2.33848753,2.3031659700000002,2.280928091,2.2618826480000003,2.228572087
EJ,30percnz,EU-15,d biomass,6.1040177,12.316223299999999,14.2011255,17.2335225,21.0900964,19.383827999999998,17.98553438,17.15344344,16.25497624,15.49948653,14.677885289999999,14.069811020000001,13.902513110000001,14.0449456,14.20886681,14.29574286,14.2620607
EJ,30percnz,Europe_Eastern,d biomass,0.21717585099999998,0.69649823,0.951039747,1.218657112,1.5968285230000001,2.0969456149999997,2.5581802750000002,2.5756307783000003,2.5716357100000002,2.6203775470000004,2.669119217,2.469753431,2.421941357,2.34595115,2.270009746,2.1985663803,2.1039013818
EJ,30percnz,Europe_Non_EU,d biomass,0.32101896,0.90885116,1.2747473,1.6443565199999999,2.06823858,2.670300747,3.321623717,4.0720793383,3.997259464,3.977376118,3.9865251059999998,4.032394513,4.066868157,4.064476492,4.057533361,4.058575646,4.0661775276
EJ,30percnz,European Free Trade Association,d biomass,0.158199206,0.79676812,0.6753356810000001,0.7299035110000001,0.849652539,1.009741307,0.982459436,0.9601054973,0.9377654544999999,0.9215789716,0.91541258237,1.062007485,1.1063910024999999,1.08165830453,1.0880905379,1.08037002893,1.06365242269
EJ,30percnz,India,d biomass,4.5393829199999995,12.06084766,17.108191207999997,22.80430111,29.228322125,35.4281024036,41.2508120068,41.7820987981,41.99725192515999,41.939623661969996,41.65352590893,41.28634939566,40.686355834386006,39.959911501091995,39.438436549055,38.887646931616004,38.282189023884904
EJ,30percnz,Indonesia,d biomass,1.4329155999999998,3.0541187,4.6073374000000005,5.6403742,6.2939995,7.05139077,7.56036652,7.3178242000000004,7.0532902,6.764197,6.5067723,6.282820399999999,6.0055795000000005,5.8733049,5.7938462,5.7567692,5.7346289
EJ,30percnz,Japan,d biomass,0.5951502909999999,1.609747105,2.450107089,3.4023923899999997,4.9698209339999995,4.5619164606,4.1068083007,3.75363225939,3.4210354401500003,3.155791892562,2.874934459612,2.613747110636,2.440789886682,2.317748504166,2.2451649066819996,2.18304207665,2.1138296598207
EJ,30percnz,Mexico,d biomass,0.32787995,1.44361619,2.53134841,3.4704983200000004,4.43936031,4.37879713,4.18628427,4.094331209,4.004939956,3.9033264639999996,3.736295654,3.532355361,3.476649461,3.493151325,3.497105555,3.468223085,3.455203375
EJ,30percnz,Middle East,d biomass,0.060219788,10.624554611999999,15.855784425,19.880515614999997,24.160741617000003,22.992280113,22.0185446187,21.4321830449,21.18709580476,20.771562043,19.955915633,19.452302642,19.516202659,20.0935608004,20.4754810892,20.6954933812,20.856113797400003
EJ,30percnz,Pakistan,d biomass,0.55388433,3.32274015,3.90305547,4.49506328,5.14322328,5.85533902,6.30088567,6.763092551000001,7.3760230707000005,7.968719343,8.536492342,8.879031658,9.176203343,9.467210183,9.787821237000001,10.078726995,10.3226928439
EJ,30percnz,Russia,d biomass,0.92534082,1.28338254,1.52009752,1.80349004,2.33829719,3.23423091,4.23021962,5.531434077999999,6.880145323000001,6.6097532801,6.32063458,6.099698115,6.015880409999999,6.015622329999999,6.00850315,6.0106287190000005,6.024238258
EJ,30percnz,South Africa,d biomass,0.19440403,0.26261228799999997,0.37104379,0.453628786,0.590002125,1.1362425520000001,1.768147649,1.705368628,1.6448058528,1.5991024099,1.552223751,1.485202423,1.4233152470000001,1.402967017,1.402726242,1.4266857756,1.4509828308000001
EJ,30percnz,South America_Northern,d biomass,2.1460598600000003,2.96129962,2.92336297,3.0393394600000003,3.15720947,3.26715716,3.35045295,3.44151421,3.6500548210000003,3.95915018,3.795470619,3.607245682,3.445988376,3.191802921,3.139122242,3.096875064,3.0594030237
EJ,30percnz,South America_Southern,d biomass,0.5241439809999999,3.577821762,4.290563596,4.856007116,5.456154766,5.497231373,5.4014803559999995,5.2943047530000005,5.2041575935,5.124330421,4.981372186000001,4.9041577265,4.8175162855,4.66096952581,4.710335355,4.704071744,4.658796685
EJ,30percnz,South Asia,d biomass,0.312219923,2.8273268789999997,3.395062353,3.84847688,4.2865924369999995,4.708518186,5.116078551,5.556755688,5.9822330354,6.390183186,6.560586151,6.7353687010000005,6.875206757,7.073864675,7.3031342062,7.4926478009,7.606881533599999
EJ,30percnz,South Korea,d biomass,0.29641722,0.35830956,0.35175518,0.34533864,0.7019967300000001,1.52726333,2.466468878,2.399643666,2.2688325092,2.11317367254,1.9514633750900001,1.73474450355,1.60526060179,1.56993130943,1.5627022958699999,1.5697798722999998,1.56412559654
EJ,30percnz,Southeast Asia,d biomass,2.3726569,8.7484938,11.7418636,13.9095492,15.8188459,17.888655,19.977447559999998,19.96209639,19.81704323,19.6165218,19.265503199999998,18.900571199999998,18.67982334,18.6228142,18.722492799999998,18.8517903,18.848381500000002
EJ,30percnz,Taiwan,d biomass,0.068229914,0.154785596,0.389633563,0.8301768,1.3401436740000001,1.19476979,1.067937757,0.983510624,0.8929882603999999,0.8139324,0.747857109,0.68866855,0.6495706800000001,0.63815528,0.63163453,0.6261427,0.61829695
EJ,30percnz,USA,d biomass,7.0737897,9.5140454,10.404073,12.0884361,16.0162687,21.83988038,27.7784097,27.60720688,27.0810674,26.144307196,24.824787174,23.875926571999997,23.363635526,23.197731540000003,23.210197229000002,23.458738228999998,23.556694559
EJ,allansce1nz,Africa_Eastern,d biomass,1.2992449512824,5.2414885656288,6.0134903500574,6.4321319293272,6.8111060675902,7.2242106876492,7.64478812840425,8.17620039025509,8.757488464798286,9.36679244162979,9.969092139199999,10.4513580444,10.96985723398,11.6843289384,12.5201401566,13.3740376535,14.1902686575
EJ,allansce1nz,Africa_Northern,d biomass,0.21395904699999999,3.3840630160000003,4.841096897,5.878462522,6.91021804,8.077417316,7.9002810585,7.983261150400001,8.15239841669,8.415657313399999,9.0016260789,9.22598344099,9.223634501089998,9.28651163291,9.374726627040001,9.452596629939999,9.50029432356
EJ,allansce1nz,Africa_Southern,d biomass,0.81064988,4.583347992899999,4.446561565,4.291929845,4.754091191,5.0740586551,5.2524513321,5.502027705,5.810389283899999,6.1299614035,6.3805010809,6.6937655759000005,6.8295327427000005,7.032377196090001,7.27719885614,7.4802736131500005,7.72980620017
EJ,allansce1nz,Africa_Western,d biomass,2.65193324,11.818575039999999,12.92493244,14.72942275,16.067790869000003,17.389291933000003,18.485096609,20.045984312999998,21.6636588843,23.002674411,23.767196145899998,24.475109773499998,24.921996397050002,25.34277705209,26.2931440032,27.15821621558,28.03784278596
EJ,allansce1nz,Argentina,d biomass,0.137017583,0.375290189,0.77597381,1.17759514,1.606788002,1.55430034,1.4973406345,1.4617562108,1.4144444708,1.351522278,1.251602629,1.151215836,1.080421748,1.05484874,1.045203921,1.0453931838,1.0391934071
EJ,allansce1nz,Australia_NZ,d biomass,0.36471016,0.52013392,0.98016605,1.89831865,2.90241813,2.77400379,2.742604457,2.732363967,2.6914238779999997,2.6316189849000002,2.580303754,2.583382388,2.5944242429999997,2.628735427,2.659894209,2.6803396416000003,2.6837745801
EJ,allansce1nz,Brazil,d biomass,3.2177819000000003,3.9603088,4.4598572,4.1802583,3.8271767000000003,3.14440049,2.16533302,1.74241585,1.47313124,1.33550083,1.2279123200000002,1.183066151,1.2264629029999998,1.2542478864,1.2735236746,1.3009815550000001,1.3330321669999998
EJ,allansce1nz,Canada,d biomass,1.0793549,1.8713665000000002,2.6050156,3.34645727,4.20960076,3.9590664500000003,3.77016428,3.6239750529999997,3.488625119,3.355515517,3.209140708,3.0871890730000002,3.0266273960000003,3.033392734,3.060967466,3.0832050418,3.081423854
EJ,allansce1nz,Central America and Caribbean,d biomass,0.33883011100000004,1.7136740890000002,2.277036396,2.727586324,3.225938315,3.77856367,3.8461333000000004,3.87282175,3.9238026569,3.9517834274,3.9234251,3.8755346999999998,3.85113018,3.7726455800000003,3.81729372,3.8593489,3.90452892
EJ,allansce1nz,Central Asia,d biomass,0.040466439,1.4628667960000001,2.73727299,3.8265298819,4.8373275574,5.9880288812,5.8764777415000005,5.89012608167,5.86184922691,5.826861891999999,5.7388241063,5.7593898688000005,5.8293053936,5.8194927322,5.817104429,5.816989058000001,5.807029031
EJ,allansce1nz,China,d biomass,3.1986619,11.8143155,17.0412949,22.4293448,32.6744476,48.203113679999994,65.99613725,62.59442963,59.965203143000004,57.099644178,53.816981123,51.067713237999996,48.60384799,45.61879537,43.216002141,41.665253673,40.303024622
EJ,allansce1nz,Colombia,d biomass,0.125079597,0.20919959000000002,0.351795348,0.471815666,0.58835381,0.716272195,0.839834693,0.8553944232,0.861096399,0.862195892,0.8571993210000001,0.909539293,0.9288148620000001,0.941673448,0.9505330815,0.9630571114,0.97474279640000006
EJ,allansce1nz,EU-12,d biomass,1.9207591,2.63115348,2.8939820199999997,3.4969207100000004,4.28233265,3.83368711,3.50770373,3.278519882,3.051026401,2.8336441359999998,2.614484585,2.4496379900000003,2.35493571,2.3181189300000002,2.295017388,2.274739365,2.241604793
EJ,allansce1nz,EU-15,d biomass,6.1035982,12.2918445,14.200876899999999,17.2508768,21.121858600000003,19.418272299999998,18.0419251,17.2180654,16.3282751,15.5744477,14.753565029999999,14.148458199999999,13.974994520000001,14.1080259,14.26531518,14.35090497,14.3188158
EJ,allansce1nz,Europe_Eastern,d biomass,0.217401221,0.71440728,0.966844924,1.2301265319999999,1.6078423309999998,2.107504363,2.569247812,2.5872116496000004,2.58366,2.633488979,2.6832467409999996,2.483152741,2.4345072439999997,2.356434686,2.2803499589999996,2.2088763815999997,2.1141485033
EJ,allansce1nz,Europe_Non_EU,d biomass,0.32123468,0.9185341100000001,1.28713372,1.65672278,2.0828014759999998,2.686095882,3.3362937870000002,4.0851962825,4.008900508,3.985371697,3.990429069,4.03216344,4.061991087,4.061490278,4.055357946,4.057397235,4.0661157138999995
EJ,allansce1nz,European Free Trade Association,d biomass,0.158273133,0.822757753,0.6879723940000001,0.74112671,0.8662177849999999,1.0255520379999998,0.99837829,0.9750867485,0.9520180263,0.936091166,0.9316654785,1.079618467,1.1234959639000002,1.09812237367,1.10553126752,1.0976010577900002,1.08019069913
EJ,allansce1nz,India,d biomass,4.51796226,11.94690045,17.030563255,22.744373678,29.232273083,35.514001814000004,41.413635819599996,42.0064509066,42.2691632441,42.23956268902,41.97186555417,41.60989478035,41.000028420563005,40.262155440681,39.726689190687004,39.165235952833996,38.547568804404996
EJ,allansce1nz,Indonesia,d biomass,1.4382536,3.0588527,4.6179814,5.6575742,6.3189755,7.08734177,7.60439852,7.3654782,7.1066994,6.8225219,6.5694078000000005,6.3496541,6.0710733,5.9358519,5.8535709,5.8135922,5.789369199999999
EJ,allansce1nz,Japan,d biomass,0.5952263760000001,1.561373009,2.38181152203,3.3345670944599997,4.9194652347500005,4.50789100991,4.06137926075,3.71480824027,3.38891426665,3.12639319133,2.846110086465,2.5870784268299998,2.41434433742,2.29394851807,2.2228039898759997,2.1609263899149997,2.0952981615458
EJ,allansce1nz,Mexico,d biomass,0.32773118999999995,1.43547135,2.53465813,3.46270205,4.432955,4.36809257,4.1687153100000005,4.0620116920000005,3.9692120909999997,3.878143292,3.720872308,3.5286333436999997,3.477603619,3.493767745,3.534707521,3.501919027,3.4824114020000003
EJ,allansce1nz,Middle East,d biomass,0.060233673,10.614394678999998,15.862294178,19.902115549,24.215957189,23.076055999999998,22.122196302,21.5398740985,21.31985946661,20.916719248,20.107101122,19.61477531,19.701907018,20.273157745000002,20.654226911200002,20.8698598575,21.028017483000003
EJ,allansce1nz,Pakistan,d biomass,0.55393424,3.32224561,3.9041229,4.49880803,5.154044229999999,5.87574506,6.33539637,6.803128916,7.426129639,8.027158171,8.604402552,8.9561065,9.256685512999999,9.548429557,9.871237553,10.163412236000001,10.408952849
EJ,allansce1nz,Russia,d biomass,0.92559423,1.28054244,1.52148932,1.80699819,2.34863194,3.25379108,4.25849124,5.564596363000001,6.918272129,6.6485451095000005,6.359840975,6.140955518,6.05987688,6.057029930000001,6.0480820799999995,6.047705999000001,6.059415875
EJ,allansce1nz,South Africa,d biomass,0.19441233000000002,0.26232956700000004,0.371177827,0.454459351,0.592299573,1.13995557,1.7738877610000001,1.7122178799999999,1.6538567703,1.6096975573999999,1.563617641,1.4970901859999999,1.4348003409999999,1.413653054,1.4129808179999999,1.436791639,1.4608739607
EJ,allansce1nz,South America_Northern,d biomass,2.14843274,2.92458858,2.90534947,3.0179923,3.1278243,3.22964911,3.3030881,3.39306495,3.6012755029999997,3.91783708,3.7476467610000004,3.551338639,3.381776576,3.129034625,3.071284637,3.030523365,2.9948490069
EJ,allansce1nz,South America_Southern,d biomass,0.523644546,3.561191327,4.2792352760000005,4.852683932,5.4553090730000005,5.495816035000001,5.407706133,5.3059860669,5.220858421,5.144895603,5.005397377,4.931593969,4.8466222171,4.6899113838,4.737235292,4.73129933,4.686773911
EJ,allansce1nz,South Asia,d biomass,0.312499802,2.828385361,3.397548659,3.85187472,4.292771517,4.718440505999999,5.130453594,5.572579713,6.008433740599999,6.417903828,6.593060854000001,6.76909314,6.908835218,7.108419245,7.3383025470000005,7.5283587013,7.64168119
EJ,allansce1nz,South Korea,d biomass,0.29648567,0.35848169,0.3526034,0.34671419000000003,0.70763772,1.53645161,2.47840188,2.412063886,2.2839011604,2.1291546814999998,1.9661742972399998,1.74960909697,1.61969931686,1.5832708131300002,1.57550669848,1.5820622346300002,1.57566292751
EJ,allansce1nz,Southeast Asia,d biomass,2.3732359,8.778339800000001,11.7741426,13.945854200000001,15.8710728,17.9500445,20.047093059999998,20.03405489,19.90083335,19.7080942,19.3631003,19.0091481,18.78866216,18.7230738,18.823810400000003,18.9510488,18.945517199999998
EJ,allansce1nz,Taiwan,d biomass,0.068236334,0.15455829999999998,0.390810081,0.832709312,1.344082859,1.199533278,1.074300517,0.9903799560000001,0.9001134144999999,0.82047258,0.75388358,0.69450945,0.65502536,0.64321036,0.63651957,0.63092576,0.62298699
EJ,allansce1nz,USA,d biomass,7.0770051,9.5404898,10.4547928,12.1579677,16.125038,21.9953952,27.97865109,27.836699789999997,27.34786777,26.428232615,25.119278038,24.203749782,23.680497691,23.50006187,23.507114439,23.750793902999998,23.8448074291
EJ,allansce2nz,Africa_Eastern,d biomass,1.2991652023578,5.2435552826777005,6.0139136955708,6.4358227476331,6.817842379798201,7.2352755590427,7.66092564062134,8.196198093531999,8.78190367122087,9.3935176426302,9.997167813199999,10.480573294200001,11.00017036906,11.715342186300001,12.5531556432,13.408155307300001,14.2254886118
EJ,allansce2nz,Africa_Northern,d biomass,0.213920159,3.391244237,4.843647031,5.885356121,6.921263966,8.092393907000002,7.9193984107999995,8.0043544029,8.1739058265,8.4400648228,9.0321376838,9.25034019161,9.24877533624,9.3121517149,9.40061808341,9.478658581560001,9.525956147370001
EJ,allansce2nz,Africa_Southern,d biomass,0.81051055,4.5847465389,4.446513127,4.293623836,4.759734301,5.0808801322,5.2612758342,5.513630138,5.8241960961000006,6.1454505254,6.3980427385,6.7121624569,6.8488925646,7.0527471182,7.29836737716,7.50190701468,7.7515853334300004
EJ,allansce2nz,Africa_Western,d biomass,2.6517731099999997,11.82066044,12.92372314,14.7369035,16.084390215,17.416031144999998,18.523767122000002,20.097580174,21.726105226599998,23.07836464,23.8443789616,24.5585568302,25.00879662154,25.42899633466,26.38121925541,27.251265763059997,28.1306762588
EJ,allansce2nz,Argentina,d biomass,0.137004223,0.376652687,0.775959623,1.178487194,1.608296248,1.556591145,1.5005482056000001,1.465611528,1.41899742573,1.356109794,1.256149378,1.155902571,1.085296019,1.059709349,1.050214393,1.0502084482,1.043863145
EJ,allansce2nz,Australia_NZ,d biomass,0.36465706000000003,0.5223670699999999,0.98028729,1.8998932800000001,2.90496941,2.777686,2.747072642,2.737858574,2.6977561800000003,2.6385562476,2.587845423,2.591386852,2.602525982,2.636796531,2.667623522,2.6876793031,2.6908828351
EJ,allansce2nz,Brazil,d biomass,3.2244817,3.9671815,4.4676499000000005,4.1974761,3.84822907,3.18079588,2.20876044,1.78257294,1.5126631499999998,1.37278677,1.2604811699999998,1.215911578,1.256369408,1.2836457731,1.302256674,1.329065071,1.360545522
EJ,allansce2nz,Canada,d biomass,1.0747414,1.9144687,2.6387460000000003,3.3786424100000003,4.24412755,3.9948248,3.80343265,3.657355221,3.521818464,3.388603609,3.240717135,3.118030479,3.057102722,3.06291475,3.0893577260000002,3.1100791571,3.1070496400999996
EJ,allansce2nz,Central America and Caribbean,d biomass,0.338887712,1.722183564,2.285660428,2.7400540440000003,3.241433565,3.796770794,3.868455548,3.8961978829999997,3.9491977733,3.9787544794,3.9514604,3.90503195,3.88150178,3.80043326,3.84630339,3.88873013,3.93394126
EJ,allansce2nz,Central Asia,d biomass,0.040465907,1.466360726,2.73536644,3.8289498409,4.8407773334,5.9922833502,5.8815609594,5.8959739332700005,5.8679356262299995,5.8330675009999995,5.7458855991,5.7684476955,5.8360633105,5.825925446499999,5.823490413999999,5.823343547,5.813382657
EJ,allansce2nz,China,d biomass,3.1984359,11.861403900000001,17.0492995,22.4715467,32.7327655,48.28789734,66.10709682,62.70635539,60.071222182,57.206907924999996,53.923572741,51.175931923,48.70710373,45.706461929999996,43.299071965,41.742948646,40.375448485
EJ,allansce2nz,Colombia,d biomass,0.125095797,0.20965876,0.351896868,0.47248627600000004,0.58961168,0.718265205,0.842548483,0.8585348582,0.8646976310000001,0.86611489,0.861988761,0.914639745,0.933808988,0.946623864,0.9554734591,0.9679472001999999,0.9794396641
EJ,allansce2nz,EU-12,d biomass,1.9207229000000001,2.638314,2.8953762,3.50271987,4.28997206,3.84209323,3.51821324,3.289837142,3.062577535,2.844909915,2.625453319,2.46057739,2.36578444,2.3282812529999997,2.3046806970000002,2.283963771,2.250535407
EJ,allansce2nz,EU-15,d biomass,6.1035248,12.320724700000001,14.208201599999999,17.2777441,21.1588009,19.4578571,18.091851,17.27077883,16.38164736,15.62546356,14.80355926,14.19984643,14.02567413,14.155923699999999,14.31130864,14.39530544,14.36241526
EJ,allansce2nz,Europe_Eastern,d biomass,0.217361611,0.71470753,0.965785857,1.231200912,1.609753409,2.110633811,2.57385335,2.5922844879,2.589015196,2.6397816439999997,2.690635492,2.489155401,2.4404272249999996,2.3620905139999997,2.285864694,2.2141485123,2.1191445171
EJ,allansce2nz,Europe_Non_EU,d biomass,0.32117861999999997,0.92239145,1.28860493,1.66103738,2.088974714,2.693639685,3.3444271370000003,4.0932282561,4.016614151,3.992698938,3.99718541,4.038592918,4.0673367229999995,4.0669181199999995,4.060942378,4.063289711,4.072015206200001
EJ,allansce2nz,European Free Trade Association,d biomass,0.158238806,0.82032416,0.6856007279999999,0.740708339,0.865434576,1.0253048699999998,0.99898067,0.9759875079,0.9530266833,0.9371282964,0.93376323934,1.08193501819,1.12452745223,1.0989429499999999,1.10630455269,1.09821643669,1.08082528751
EJ,allansce2nz,India,d biomass,4.54464726,12.13072238,17.197314714999997,22.949087257000002,29.426949796000002,35.680782615,41.5585809042,42.128373234,42.3947010852,42.36946161369,42.10460132901,41.73954384015,41.126207384198,40.365600049196,39.829181586821996,39.264065045364006,38.645657647897
EJ,allansce2nz,Indonesia,d biomass,1.4392766,3.0623096999999997,4.6260174,5.6687541999999995,6.3354384999999995,7.10846177,7.62922152,7.3918732,7.1346178,6.8513811,6.5989037999999995,6.3798089,6.100446900000001,5.9644057,5.8814748,5.8406849,5.8156158
EJ,allansce2nz,Japan,d biomass,0.595172632,1.5647867,2.380351465,3.338470869,4.925645445,4.5153558063,4.0716332577,3.72489142652,3.39804645956,3.1345669265,2.85352544352,2.59428689739,2.4214239262499997,2.3003018983000003,2.22867910192,2.1663536226769997,2.1010707058749
EJ,allansce2nz,Mexico,d biomass,0.32781136,1.43789464,2.5346611500000003,3.46511102,4.43765835,4.37649551,4.1798316600000005,4.075020657,3.9833125660000004,3.893641552,3.737164876,3.5465489848,3.499278582,3.515129714,3.5550748409999997,3.520838213,3.502196038
EJ,allansce2nz,Middle East,d biomass,0.060217650000000005,10.638015022000001,15.869893103,19.921380782,24.244990843,23.109976352,22.15668776,21.584709978,21.36913785199,20.966807579,20.158830555,19.670254324000002,19.768660285,20.337471368,20.715904753700002,20.930716601,21.0898366447
EJ,allansce2nz,Pakistan,d biomass,0.55395223,3.3241450500000003,3.9046393900000003,4.50079414,5.15733623,5.881508439999999,6.345427040000001,6.813233742,7.4373730881,8.04060898,8.618746191,8.972093583,9.273042598,9.564684965,9.888200396,10.180709424,10.426562198800001
EJ,allansce2nz,Russia,d biomass,0.92518631,1.28543395,1.52092958,1.8108150200000002,2.35650001,3.26788899,4.27875087,5.58782158,6.943007102,6.6729574745,6.384304413,6.16609358,6.08757668,6.08272534,6.0726005700000005,6.071275352,6.08218774
EJ,allansce2nz,South Africa,d biomass,0.19438033000000002,0.26303407399999995,0.371564204,0.455779232,0.5946418330000001,1.143312456,1.7788364190000001,1.717621422,1.6601583044000001,1.6165048161,1.57058244,1.504104583,1.441795384,1.420422303,1.419620523,1.4433432834,1.4672187047
EJ,allansce2nz,South America_Northern,d biomass,2.14684916,2.96051432,2.91795424,3.03213482,3.14754101,3.2547914299999996,3.33443601,3.42551444,3.635123922,3.94086519,3.776618171,3.5829480559999998,3.417029607,3.165279556,3.11298427,3.070816862,3.0338555222
EJ,allansce2nz,South America_Southern,d biomass,0.5239948640000001,3.5799193170000003,4.290036981999999,4.859278694,5.463921163,5.509010755,5.419766756,5.3182947732,5.2332764486,5.1575079100000005,5.017714726,4.944389343999999,4.8588877771,4.70037538999,4.749104549,4.742945839,4.697681705
EJ,allansce2nz,South Asia,d biomass,0.31243670100000004,2.82999621,3.398217605,3.854125213,4.297048189,4.724966745,5.139199322,5.582508971,6.0211983423,6.4312020180000005,6.60794986,6.784588959,6.924714946,7.124476456,7.354738156000001,7.5448423532,7.6573467358
EJ,allansce2nz,South Korea,d biomass,0.29646282,0.35931528,0.3526208,0.34746272,0.71002154,1.54070574,2.48444902,2.41751884,2.2898927426,2.1350087652600003,1.97121537098,1.75454955701,1.62457018869,1.58784643986,1.57986258406,1.58618055011,1.57944524458
EJ,allansce2nz,Southeast Asia,d biomass,2.3727269,8.7853308,11.777527599999999,13.961399199999999,15.8935254,17.9814614,20.08826436,20.08097969,19.95253533,19.7621396,19.418784900000002,19.0681781,18.847654090000002,18.7791071,18.8799031,19.006155900000003,18.9999124
EJ,allansce2nz,Taiwan,d biomass,0.068235562,0.15524522500000001,0.391643707,0.8347794319999999,1.347145653,1.203396973,1.0789572809999999,0.995011289,0.904368709,0.824054,0.756974513,0.69734577,0.6577424000000001,0.64581738,0.63904486,0.6333597200000001,0.62529867
EJ,allansce2nz,USA,d biomass,7.0760361,9.570697000000001,10.458855,12.174663,16.1517553,22.0380538,28.03720869,27.899202029999998,27.42146583,26.506844744,25.197954710999998,24.291455459999998,23.766853028,23.580608567,23.58687463,23.829544783,23.9214903575
EJ,defaultnz,Africa_Eastern,d biomass,1.2992678817311,5.2532081957605,6.0207836049973,6.457911659976,6.8609658858566,7.3040659243768,7.75905553354255,8.32173305800177,8.937462542263495,9.58144263306732,10.1971703359,10.695883697100001,11.2266517339,11.9460127252,12.7949376271,13.6635559225,14.4918072117
EJ,defaultnz,Africa_Northern,d biomass,0.21389908900000001,3.4237584930000002,4.860362112000001,5.919847774,6.984258739,8.181870568,8.0346577872,8.1371018788,8.313795729559999,8.6050113402,9.2445929985,9.4227662956,9.431343614000001,9.4999736013,9.589979254860001,9.67100493386,9.71844260196
EJ,defaultnz,Africa_Southern,d biomass,0.8105225,4.592333504,4.451255627,4.3064894240000005,4.7998445400000005,5.1329427353999995,5.3279888496,5.6055303587,5.9370383745,6.2804665642,6.554516109800001,6.881978612399999,7.0345245897,7.24708228162,7.49854254042,7.70465120435,7.957609307099999
EJ,defaultnz,Africa_Western,d biomass,2.65164846,11.84464606,12.9339198,14.78130049,16.183316955,17.570936172,18.745847834000003,20.406961588999998,22.1200469577,23.590495983,24.3885950742,25.1630791342,25.655472294509998,26.06920114356,27.04796693682,27.955189731449998,28.834927548089997
