"GLU","GCAM_region_ID","u30_tot_prot","u30_suit_prot","u30_unsuit_prot","b_tot_prot","b_suit_prot","b_unsuit_prot","b30_tot_prot","b30_suit_prot","b30_unsuit_prot","region","Basin_name","b_u30_sp_diff","b_u30_usp_diff","b30_u30_sp_diff","b30_u30_usp_diff"
182,4,0.320231466612791,0.289079429344371,0.03115203726842,0.160430111269885,0.123810894922552,0.036619216347333,0.160430111269885,0.123810894922552,0.036619216347333,"Africa_Southern","Angola_Coast",-0.165268534421819,0.00546717907891296,-0.165268534421819,0.00546717907891296
183,4,0.252191282314394,0.250390498018613,0.00180078429578101,0.242014390373529,0.239222461302273,0.002791929071256,0.242014390373529,0.239222461302273,0.002791929071256,"Africa_Southern","Congo",-0.01116803671634,0.000991144775474989,-0.01116803671634,0.000991144775474989
188,4,0.313651807384697,0.310238216068499,0.00341359131619801,0.347624134109614,0.343661704071595,0.00396243003801899,0.347624134109614,0.343661704071595,0.00396243003801899,"Africa_Southern","Zambezi",0.033423488003096,0.000548838721820988,0.033423488003096,0.000548838721820988
190,4,0.255342701416333,0.251168959901395,0.00417374151493799,0.197299138160051,0.195009488341458,0.002289649818593,0.197299138160051,0.195009488341458,0.002289649818593,"Africa_Southern","Africa_Indian_Ocean_Coast",-0.056159471559937,-0.00188409169634499,-0.056159471559937,-0.00188409169634499
194,4,0.253335708169238,0.158279856075945,0.095055852093293,0.21485745038863,0.0803974612464565,0.134459989142173,0.21485745038863,0.0803974612464565,0.134459989142173,"Africa_Southern","Orange",-0.0778823948294885,0.0394041370488805,-0.0778823948294885,0.0394041370488805
196,4,0.402129298876076,0.0786485405607488,0.323480758315327,0.648521677224035,0.102239150415735,0.5462825268083,0.648521677224035,0.102239150415735,0.5462825268083,"Africa_Southern","Namibia_Coast",0.0235906098549862,0.222801768492973,0.0235906098549862,0.222801768492973
197,4,0.307986348652076,0.275259691348715,0.032726657303361,0.395248925566265,0.351757697630311,0.043491227935954,0.395248925566265,0.351757697630311,0.043491227935954,"Africa_Southern","Africa_South_Interior",0.076498006281596,0.010764570632593,0.076498006281596,0.010764570632593
198,4,0.285148981628728,0.268313708562256,0.016835273066472,0.28017423720454,0.255432872461804,0.024741364742736,0.28017423720454,0.255432872461804,0.024741364742736,"Africa_Southern","South_Africa_South_Coast",-0.012880836100452,0.00790609167626399,-0.012880836100452,0.00790609167626399
199,4,0.232555091737343,0.228111494785929,0.00444359695141402,0.169635802989439,0.161828939079998,0.00780686390944099,0.169635802989439,0.161828939079998,0.00780686390944099,"Africa_Southern","Limpopo",-0.066282555705931,0.00336326695802697,-0.066282555705931,0.00336326695802697
86,5,0.308568122603111,0.039952991695873,0.268615130907238,0.474707615150232,0.00542015714877558,0.469287458001456,0.472652896157279,0.00542015714877558,0.467232739008503,"Africa_Western","Africa_North_West_Coast",-0.0345328345470974,0.200672327094218,-0.0345328345470974,0.198617608101265
87,5,0.433695952540881,0.408380991817992,0.025314960722889,0.531860237451461,0.509221719571843,0.022638517879618,0.373910299043961,0.353998990960581,0.01991130808338,"Africa_Western","Nile",0.100840727753851,-0.00267644284327101,-0.054382000857411,-0.00540365263950904
142,5,0.290176250358888,0.282776126022473,0.00740012433641501,0.225857586947231,0.220628432115694,0.00522915483153699,0.225549526672809,0.220366740120584,0.00518278655222501,"Africa_Western","Africa_West_Coast",-0.062147693906779,-0.00217096950487802,-0.062409385901889,-0.00221733778419
144,5,0.278466717219719,0.0163174095367486,0.26214930768297,0.848441853201569,0.00404880101521545,0.844393052186354,0.534292688303522,0.00404202293263869,0.530250665370883,"Africa_Western","Africa_North_Interior",-0.0122686085215331,0.582243744503383,-0.0122753866041099,0.268101357687913
149,5,0.290601014980844,0.256681672188465,0.033919342792379,0.258654336632076,0.185120233680337,0.073534102951739,0.182539109412853,0.16282536448098,0.019713744931873,"Africa_Western","Niger",-0.071561438508128,0.03961476015936,-0.093856307707485,-0.014205597860506
151,5,0.333737104647647,0.148856888570241,0.184880216077406,0.574164179401778,0.132402463113302,0.441761716288476,0.574164179401778,0.132402463113302,0.441761716288476,"Africa_Western","Lake_Chad",-0.016454425456939,0.25688150021107,-0.016454425456939,0.25688150021107
152,5,0.297981130953436,0.275165391387627,0.022815739565809,0.18823961117173,0.122137821152262,0.066101790019468,0.18823961117173,0.122137821152262,0.066101790019468,"Africa_Western","Senegal",-0.153027570235365,0.043286050453659,-0.153027570235365,0.043286050453659
160,5,0.294653701138631,0.287263766907663,0.00738993423096801,0.162827091500745,0.159392074767143,0.003435016733602,0.141198076193326,0.138023287915436,0.00317478827789,"Africa_Western","Volta",-0.12787169214052,-0.00395491749736601,-0.149240478992227,-0.00421514595307801
162,5,0.291234802059762,0.283030374416259,0.00820442764350299,0.196529363736131,0.187695107610417,0.00883425612571401,0.16233413356155,0.155473190209738,0.006860943351812,"Africa_Western","Gulf_of_Guinea",-0.095335266805842,0.00062982848221102,-0.127557184206521,-0.00134348429169098
183,5,0.294468270894796,0.291740228471243,0.00272804242355301,0.215536522399631,0.213037209646349,0.002499312753282,0.159746583504167,0.158715636581766,0.00103094692240102,"Africa_Western","Congo",-0.078703018824894,-0.000228729670271016,-0.133024591889477,-0.00169709550115199
188,5,0.240798775021352,0.239749997197471,0.00104877782388099,0.189933852319976,0.189154332915455,0.000779519404521006,0.189933852319976,0.189154332915455,0.000779519404521006,"Africa_Western","Zambezi",-0.050595664282016,-0.000269258419359986,-0.050595664282016,-0.000269258419359986
169,31,0.387850678889609,0.134755690863911,0.253094988025698,0.389094793794548,0.136073834906927,0.253020958887621,0.389094793794548,0.136073834906927,0.253020958887621,"Argentina","South_Chile_Pacific_Coast",0.001318144043016,-7.40291380769698e-05,0.001318144043016,-7.40291380769698e-05
200,31,0.505479734278161,0.0786463062086295,0.426833428069531,0.731917700210579,0.0822358832956362,0.649681816914943,0.731917700210579,0.0822358832956362,0.649681816914943,"Argentina","La_Puna_Region",0.0035895770870067,0.222848388845411,0.0035895770870067,0.222848388845411
203,31,0.308813594760472,0.27910968430309,0.029703910457382,0.196459459193652,0.163495195087389,0.032964264106263,0.196459459193652,0.163495195087389,0.032964264106263,"Argentina","Mar_Chiquita",-0.115614489215701,0.00326035364888103,-0.115614489215701,0.00326035364888103
205,31,0.271226127643476,0.220299435082939,0.050926692560537,0.162328081958974,0.115405445154323,0.046922636804651,0.162328081958974,0.115405445154323,0.046922636804651,"Argentina","Salinas_Grandes",-0.104893989928616,-0.00400405575588597,-0.104893989928616,-0.00400405575588597
206,31,0.287883173078224,0.271219687735019,0.016663485343205,0.173897890173262,0.156257884599944,0.017640005573318,0.173897890173262,0.156257884599944,0.017640005573318,"Argentina","La_Plata",-0.114961803135075,0.000976520230112993,-0.114961803135075,0.000976520230112993
207,31,0.413184032074434,0.000255332254439669,0.412928699819994,0.42105679109385,3.91072075308203e-05,0.421017683886319,0.42105679109385,3.91072075308203e-05,0.421017683886319,"Argentina","North_Chile_Pacific_Coast",-0.000216225046908849,0.00808898406632491,-0.000216225046908849,0.00808898406632491
209,31,0.257489151508376,0.251260147309956,0.00622900419841999,0.0442202937570302,0.0432969984203664,0.000923295336663806,0.0442202937570302,0.0432969984203664,0.000923295336663806,"Argentina","Pampas_Region",-0.20796314888959,-0.00530570886175618,-0.20796314888959,-0.00530570886175618
210,31,0.272277948891246,0.266033268776975,0.00624468011427104,0.175002641368987,0.168502064178401,0.006500577190586,0.175002641368987,0.168502064178401,0.006500577190586,"Argentina","North_Argentina_South_Atlantic_Coast",-0.097531204598574,0.000255897076314959,-0.097531204598574,0.000255897076314959
212,31,0.322505317716266,0.124693488263358,0.197811829452908,0.320322412844936,0.0946776275687694,0.225644785276167,0.320322412844936,0.0946776275687694,0.225644785276167,"Argentina","South_America_Colorado",-0.0300158606945886,0.0278329558232586,-0.0300158606945886,0.0278329558232586
213,31,0.308297178145669,0.122903245726851,0.185393932418818,0.141714414318226,0.0666695392066053,0.0750448751116207,0.141714414318226,0.0666695392066053,0.0750448751116207,"Argentina","Negro",-0.0562337065202457,-0.110349057307197,-0.0562337065202457,-0.110349057307197
214,31,0.3119743889801,0.0033070454724184,0.308667343507682,0.111993176831694,0.000129322584780531,0.111863854246913,0.111993176831694,0.000129322584780531,0.111863854246913,"Argentina","Central_Patagonia_Highlands",-0.00317772288763787,-0.196803489260768,-0.00317772288763787,-0.196803489260768
215,31,0.28645135824638,0.0138860775894328,0.272565280656947,0.0962244821819723,0.0103210505728686,0.0859034316091037,0.0962244821819723,0.0103210505728686,0.0859034316091037,"Argentina","South_Argentina_South_Atlantic_Coast",-0.0035650270165642,-0.186661849047844,-0.0035650270165642,-0.186661849047844
184,6,0.347166909333348,0.33673612198817,0.010430787345178,0.631663336340822,0.605097709559455,0.026565626781367,0.631663336340822,0.605097709559455,0.026565626781367,"Australia_NZ","Australia_North_Coast",0.268361587571285,0.016134839436189,0.268361587571285,0.016134839436189
189,6,0.249718284986169,0.229333287729029,0.02038499725714,0.233253230585667,0.211181125827481,0.022072104758186,0.225312615398559,0.203726199739674,0.021586415658885,"Australia_NZ","Australia_East_Coast",-0.018152161901548,0.001687107501046,-0.025607087989355,0.00120141840174501
191,6,0.225904918003183,0.191370988585054,0.034533929418129,0.203094415459715,0.186127214789647,0.016967200670068,0.203094415459715,0.186127214789647,0.016967200670068,"Australia_NZ","Australia_West_Coast",-0.005243773795407,-0.017566728748061,-0.005243773795407,-0.017566728748061
193,6,0.32779280644155,0.179228578130939,0.148564228310611,0.574947162502937,0.286794714599749,0.288152447903188,0.574999612053355,0.286847164150167,0.288152447903188,"Australia_NZ","Australia_Interior",0.10756613646881,0.139588219592577,0.107618586019228,0.139588219592577
201,6,0.311623128061788,0.173540305051845,0.138082823009943,0.42152501412154,0.253434113430462,0.168090900691078,0.412297234188311,0.246174921812281,0.16612231237603,"Australia_NZ","New_Zealand",0.079893808378617,0.030008077681135,0.072634616760436,0.028039489366087
202,6,0.34692510248653,0.0873689757241523,0.259556126762378,0.451105896600337,0.114807951672026,0.336297944928311,0.451105896600337,0.114807951672026,0.336297944928311,"Australia_NZ","Australia_South_Coast",0.0274389759478737,0.0767418181659333,0.0274389759478737,0.0767418181659333
208,6,0.184476469327622,0.147879894759019,0.036596574568603,0.157937973314298,0.122301398906141,0.035636574408157,0.154585064835202,0.1189976347666,0.035587430068602,"Australia_NZ","Murray_Darling",-0.025578495852878,-0.000960000160445978,-0.028882259992419,-0.00100914450000097
211,6,0.455731076350904,0.415463157400577,0.040267918950327,0.546288178811596,0.486847188677144,0.059440990134452,0.546288178811596,0.486847188677144,0.059440990134452,"Australia_NZ","Tasmania",0.071384031276567,0.019173071184125,0.071384031276567,0.019173071184125
156,7,0.496309371289154,0.197341681481674,0.29896768980748,1,0.699143384415363,0.300856615584637,0.433651280897657,0.13475065392423,0.298900626973427,"Brazil","Orinoco",0.501801702933689,0.00188892577715705,-0.062591027557444,-6.7062834053e-05
161,7,0.518522596388003,0.50621684472486,0.0123057516631431,0.890336545872551,0.869019416382565,0.021317129489986,0.427067210858266,0.416716822492314,0.010350388365952,"Brazil","Northeast_South_America_South_Atlantic_Coast",0.362802571657705,0.00901137782684291,-0.0895000222325459,-0.00195536329719109
168,7,0.37737798164251,0.371081836456256,0.00629614518625404,0.737133305948572,0.722163285326342,0.01497002062223,0.31389882739915,0.307918865713304,0.00597996168584597,"Brazil","Amazon",0.351081448870086,0.00867387543597592,-0.063162970742952,-0.000316183500408074
172,7,0.28177543881583,0.236084096204969,0.045691342610861,0.310814939372356,0.263285665347669,0.047529274024687,0.310814939372356,0.263285665347669,0.047529274024687,"Brazil","North_Brazil_South_Atlantic_Coast",0.0272015691427,0.00183793141382599,0.0272015691427,0.00183793141382599
174,7,0.245964235513481,0.232611828230853,0.013352407282628,0.266574714174015,0.243144573403514,0.023430140770501,0.259652127375049,0.236250211722621,0.023401915652428,"Brazil","Tocantins",0.010532745172661,0.010077733487873,0.00363838349176801,0.0100495083698
186,7,0.213069123589627,0.20775020311105,0.00531892047857702,0.0671992535579194,0.0637825398007157,0.0034167137572037,0.0671992535579194,0.0637825398007157,0.0034167137572037,"Brazil","East_Brazil_South_Atlantic_Coast",-0.143967663310334,-0.00190220672137331,-0.143967663310334,-0.00190220672137331
187,7,0.258997049211519,0.255465041738883,0.00353200747263599,0.129723195767479,0.127909985483718,0.00181321028376102,0.129723195767479,0.127909985483718,0.00181321028376102,"Brazil","Parnaiba",-0.127555056255165,-0.00171879718887497,-0.127555056255165,-0.00171879718887497
192,7,0.256895648428539,0.246893075055968,0.010002573372571,0.171401819501999,0.158258621749658,0.013143197752341,0.171401819501999,0.158258621749658,0.013143197752341,"Brazil","Sao_Francisco",-0.08863445330631,0.00314062437977,-0.08863445330631,0.00314062437977
195,7,0.219754778215586,0.211204514570665,0.00855026364492101,0.150538199667302,0.139701405662964,0.010836794004338,0.150538199667302,0.139701405662964,0.010836794004338,"Brazil","Uruguay_Brazil_South_Atlantic_Coast",-0.071503108907701,0.002286530359417,-0.071503108907701,0.002286530359417
206,7,0.210259509151774,0.20571157015619,0.00454793899558401,0.0975174447656273,0.0945416143740235,0.0029758303916038,0.09746173696751,0.0944861964176015,0.00297554054990849,"Brazil","La_Plata",-0.111169955782166,-0.0015721086039802,-0.111225373738588,-0.00157239844567551
2,8,0.312163994302909,0.00879827510124743,0.303365719201662,0.972400987511098,0.024603209951355,0.947797777559743,0.294613355060393,0.00549152740036937,0.289121827660024,"Canada","Northwest_Territories",0.0158049348501076,0.644432058358081,-0.00330674770087806,-0.0142438915416379
7,8,0.337967637664988,0.0474684059737991,0.290499231691189,0.91136191964322,0.108129023383791,0.803232896259429,0.391155699105426,0.0761922315994137,0.314963467506012,"Canada","Pacific_and_Arctic_Coast",0.0606606174099919,0.51273366456824,0.0287238256256146,0.0244642358148234
10,8,0.29551405471101,0.046617809213059,0.248896245497951,0.911830323426869,0.129310138360657,0.782520185066212,0.137826824063033,0.037347773566489,0.100479050496544,"Canada","Mackenzie",0.082692329147598,0.533623939568261,-0.00927003564657,-0.148417195001407
15,8,0.296724990042174,0.0457045181264037,0.25102047191577,0.94812596355888,0.147048646843396,0.801077316715484,0.194903992774484,0.0836731225686512,0.111230870205833,"Canada","Hudson_Bay_Coast",0.101344128716992,0.550056844799714,0.0379686044422475,-0.139789601709938
19,8,0.285238990173642,0.145314301080321,0.139924689093321,0.733252882361329,0.30550760487105,0.427745277490279,0.167104015776073,0.108608086445258,0.058495929330815,"Canada","Atlantic_Ocean_Seaboard",0.160193303790729,0.287820588396958,-0.036706214635063,-0.081428759762506
23,8,0.283331570705364,0.234145689705784,0.04918588099958,0.454479392517033,0.326571544912851,0.127907847604182,0.26227583063179,0.21767282391997,0.04460300671182,"Canada","Saskatchewan_Nelson",0.092425855207067,0.078721966604602,-0.016472865785814,-0.00458287428776002
27,8,0.317240976818059,0.187892736617313,0.129348240200746,0.722153621074368,0.47124893563903,0.250904685435338,0.499940318937554,0.33134103455236,0.168599284385194,"Canada","Fraser",0.283356199021717,0.121556445234592,0.143448297935047,0.0392510441844479
34,8,0.23522884956453,0.000409056914264368,0.234819792650266,0.947729858087227,0.00139872418717793,0.946331133900049,0.00461775218848568,4.80290969503506e-10,0.00461775170819471,"Canada","Churchill",0.000989667272913562,0.711511341249783,-0.000409056433973399,-0.230202040942071
40,8,0.271817580297816,0.111199931648351,0.160617648649465,0.803499801191912,0.306469649729993,0.497030151461919,0.143461960321786,0.0709096231316067,0.0725523371901793,"Canada","St_Lawrence",0.195269718081642,0.336412502812454,-0.0402903085167443,-0.0880653114592857
223,8,0.341121869309688,0.339365021153594,0.001756848156094,0.356490848656541,0.354297491411181,0.00219335724536002,0.356490848656541,0.354297491411181,0.00219335724536002,"Canada","Missouri_River_Basin",0.014932470257587,0.000436509089266013,0.014932470257587,0.000436509089266013
227,8,0.273334350929238,0.221328821548089,0.052005529381149,0.481537299031602,0.346189863137981,0.135347435893621,0.438933463874463,0.314405384085467,0.124528079788996,"Canada","Great_Lakes_Basin",0.124861041589892,0.083341906512472,0.093076562537378,0.072522550407847
229,8,0.319705634145419,0.0955640249806878,0.224141609164731,0.602770075172986,0.182266501426985,0.420503573746001,0.27506899549472,0.110075558443296,0.164993437051424,"Canada","Pacific_Northwest_Basin",0.0867024764462972,0.19636196458127,0.0145115334626082,-0.0591481721133072
232,8,0.246149918672217,0.229620604344903,0.016529314327314,0.15730444890865,0.140037831493531,0.017266617415119,0.158676144001575,0.141407264384997,0.017268879616578,"Canada","New_England_Basin",-0.089582772851372,0.000737303087805008,-0.088213339959906,0.000739565289263999
101,9,0.297382178233697,0.276319575460658,0.021062602773039,0.266720106249899,0.244684159040654,0.022035947209245,0.266720106249899,0.244684159040654,0.022035947209245,"Central America and Caribbean","Caribbean",-0.031635416420004,0.000973344436206003,-0.031635416420004,0.000973344436206003
111,9,0.37074183268499,0.361282743073881,0.00945908961110903,0.63420592653656,0.616161785939019,0.018044140597541,0.332556525055357,0.323992181969634,0.00856434308572301,"Central America and Caribbean","Yucatan_Peninsula",0.254879042865138,0.00858505098643197,-0.037290561104247,-0.000894746525386014
133,9,0.299875182250693,0.29096400008354,0.00891118216715298,0.547847188194185,0.519246875317433,0.028600312876752,0.31274044190973,0.290432570708602,0.022307871201128,"Central America and Caribbean","Grijalva_Usumacinta",0.228282875233893,0.019689130709599,-0.000531429374937997,0.013396689033975
135,9,0.288418902780293,0.268312762673953,0.02010614010634,0.361758832060194,0.329413667609077,0.032345164451117,0.359982174723932,0.327797183760102,0.03218499096383,"Central America and Caribbean","Southern_Central_America",0.061100904935124,0.012239024344777,0.059484421086149,0.0120788508574901
143,9,0.297268867350299,0.281735755006403,0.015533112343896,0.381767753910021,0.350643293724149,0.031124460185872,0.381767753910021,0.350643293724149,0.031124460185872,"Central America and Caribbean","Caribbean_Coast",0.068907538717746,0.015591347841976,0.068907538717746,0.015591347841976
157,9,0.371455581565908,0.352321470512771,0.019134111053137,0.368631079316518,0.341306604860887,0.027324474455631,0.368631079316518,0.341306604860887,0.027324474455631,"Central America and Caribbean","Colombia_Ecuador_Pacific_Coast",-0.011014865651884,0.00819036340249402,-0.011014865651884,0.00819036340249402
18,10,0.292315955319629,0.0517727175612885,0.240543237758341,0.0585953199565529,0.0213534431302652,0.0372418768262877,0.0585953199565529,0.0213534431302652,0.0372418768262877,"Central Asia","Volga",-0.0304192744310233,-0.203301360932053,-0.0304192744310233,-0.203301360932053
38,10,0.299400581241423,0.189498099420392,0.109902481821031,0.0570499554253948,0.0227285491209811,0.0343214063044137,0.0570499554253948,0.0227285491209811,0.0343214063044137,"Central Asia","Ural",-0.166769550299411,-0.0755810755166173,-0.166769550299411,-0.0755810755166173
42,10,0.293650587867393,0.0468905438113368,0.246760044056056,0.344581010767224,0.019212474597631,0.325368536169593,0.344581010767224,0.019212474597631,0.325368536169593,"Central Asia","Gobi_Interior",-0.0276780692137058,0.0786084921135368,-0.0276780692137058,0.0786084921135368
43,10,0.270883358442138,0.17550258826478,0.095380770177358,0.276726973199975,0.18334592986738,0.093381043332595,0.276726973199975,0.18334592986738,0.093381043332595,"Central Asia","Amur",0.0078433416026,-0.00199972684476299,0.0078433416026,-0.00199972684476299
45,10,0.293758077051672,0.0284781286284171,0.265279948423255,0.0873893809766566,0.00549575038931383,0.0818936305873428,0.0875540960160494,0.00551104780611021,0.0820430482099392,"Central Asia","Caspian_Sea_Coast",-0.0229823782391033,-0.183386317835912,-0.0229670808223069,-0.183236900213316
47,10,0.29564431018524,0.134323015012268,0.161321295172972,0.152397774610784,0.0966813969504399,0.0557163776603441,0.152397774610784,0.0966813969504399,0.0557163776603441,"Central Asia","Black_Sea_North_Coast",-0.0376416180618281,-0.105604917512628,-0.0376416180618281,-0.105604917512628
48,10,0.324675349844083,0.110264341336094,0.214411008507989,0.236168849419379,0.056252918228299,0.17991593119108,0.236168849419379,0.056252918228299,0.17991593119108,"Central Asia","Yenisei",-0.054011423107795,-0.034495077316909,-0.054011423107795,-0.034495077316909
52,10,0.300742815528353,0.0386682453014855,0.262074570226868,0.130541822630476,0.0119280739249119,0.118613748705564,0.130541822630476,0.0119280739249119,0.118613748705564,"Central Asia","Caspian_Sea_East_Coast",-0.0267401713765736,-0.143460821521303,-0.0267401713765736,-0.143460821521303
56,10,0.303975380817562,0.238101971983507,0.065873408834055,0.101123593715079,0.0664025751328039,0.0347210185822751,0.101123593715079,0.0664025751328039,0.0347210185822751,"Central Asia","Ob",-0.171699396850703,-0.0311523902517799,-0.171699396850703,-0.0311523902517799
58,10,0.295046232318436,0.0701968112947963,0.22484942102364,0.139835309504408,0.0255454121180983,0.11428989738631,0.139835309504408,0.0255454121180983,0.11428989738631,"Central Asia","Amu_Darya",-0.044651399176698,-0.11055952363733,-0.044651399176698,-0.11055952363733
68,10,0.317649097192294,0.150071996887429,0.167577100304865,0.144054439469095,0.0662345390915182,0.0778199003775768,0.144054439469095,0.0662345390915182,0.0778199003775768,"Central Asia","Lake_Balkash",-0.0838374577959108,-0.0897571999272882,-0.0838374577959108,-0.0897571999272882
70,10,0.281628924831009,0.145681541887849,0.13594738294316,0.300637375474435,0.10560878433369,0.195028591140745,0.300637375474435,0.10560878433369,0.195028591140745,"Central Asia","Black_Sea_South_Coast",-0.040072757554159,0.059081208197585,-0.040072757554159,0.059081208197585
