"GCAM_region_ID","prot_frac"
1,0.108609489443359
2,0.16293268308712
3,0.390070896872371
4,0.312995926722832
5,0.285256523007607
6,0.432273084327416
7,0.116084843321629
8,0.169051998481248
9,0.259121674092255
10,0.15866466143126
11,0.272876877626265
12,0.315249798904932
13,0.342600969367563
14,0.0808255558367231
15,0.200055835863011
16,0.315061951302772
17,0.099535710258598
18,0.188214599405976
19,0.327219224540008
20,0.226587595244433
21,0.113739384210076
22,0.128116097078149
23,0.60628584624863
24,0.183659640977709
25,0.137859042529434
26,0.263975531320162
27,0.156239951827671
28,0.162618471100226
29,0.21129283944973
30,0.224070803875362
31,0.178575285615435
32,0.0974665016180925
