"GCAM_region_ID","prot_frac"
1,0.244767364298704
2,0.167439141608236
3,0.524478807884411
4,0.312995926722832
5,0.357437727696951
6,0.435138140023609
7,0.41410704087513
8,0.835027144605912
9,0.339274618797891
10,0.158654750928008
11,0.272883041619292
12,0.315283825486192
13,0.346935776468993
14,0.0808255558367231
15,0.200055835863011
16,0.315061951302772
17,0.099510711300374
18,0.254428476527182
19,0.327040481589886
20,0.259755298943858
21,0.113753483328059
22,0.128116097078149
23,0.606540912873642
24,0.183836515032696
25,0.637472341224242
26,0.367791681266244
27,0.156239951827671
28,0.16330252238002
29,0.218363586648212
30,0.224070803875362
31,0.178575285615435
32,0.373258345148899
