"GCAM_region_ID","GLU","suit_prot_frac"
1,7,0.0567089545662147
1,23,0.246047788526822
1,27,0.114652522482867
1,96,0.239602386500512
1,101,0.22814203721137
1,217,0.134400157844369
1,218,0.225463893715432
1,219,0.235684304997903
1,220,0.0931525244317657
1,221,0.149683490326755
1,222,0.0522761625893271
1,223,0.217924611947762
1,224,0.227150473435818
1,225,0.22573114078814
1,226,0.224204855815257
1,227,0.246680324052488
1,228,0.219930326073607
1,229,0.167535135218972
1,230,0.230745265118432
1,231,0.230883576933828
1,232,0.214756327054317
1,233,0.219931835223109
1,234,0.256857052279704
2,87,0.220103416179548
2,100,0.0817100561612599
2,144,0.0217190253452466
2,151,0.263888201945942
2,170,0.315284230834952
2,171,0.31236950484604
2,177,0.293397037753383
2,179,0.285583829789582
2,183,0.312758710795381
3,75,0.0154937562280972
3,80,0.135745394592944
3,86,0.0901210222010522
3,87,0.0414063144758645
3,95,0.000572886091999126
3,98,0.00125330374870941
3,100,0.000410463467716571
3,144,0.00663513499237155
3,149,1.81089935395648e-05
3,151,8.8335046903602e-05
4,87,0.303871273907792
4,162,0.245883228297827
4,171,0.320298556724312
4,179,0.257508666006298
4,182,0.289079429344371
4,183,0.250390498018613
4,188,0.310238216068499
4,190,0.251168959901395
4,194,0.158279856075945
4,196,0.0786485405607488
4,197,0.275259691348715
4,198,0.268313708562256
4,199,0.228111494785929
5,86,0.039952991695873
5,87,0.408380991817992
5,142,0.282776126022473
5,144,0.0163174095367486
5,149,0.256681672188465
5,151,0.148856888570241
5,152,0.275165391387627
5,160,0.287263766907663
5,162,0.283030374416259
5,183,0.291740228471243
5,188,0.239749997197471
6,184,0.33673612198817
6,189,0.229333287729029
6,191,0.191370988585054
6,193,0.179228578130939
6,201,0.173540305051845
6,202,0.0873689757241523
6,208,0.147879894759019
6,211,0.415463157400577
7,156,0.197341681481674
7,161,0.50621684472486
7,168,0.371081836456256
7,172,0.236084096204969
7,174,0.232611828230853
7,186,0.20775020311105
7,187,0.255465041738883
7,192,0.246893075055968
7,195,0.211204514570665
7,206,0.20571157015619
8,2,0.00879827510124743
8,7,0.0474684059737991
8,10,0.046617809213059
8,15,0.0457045181264037
8,19,0.145314301080321
8,23,0.234145689705784
8,27,0.187892736617313
8,34,0.000409056914264368
8,40,0.111199931648351
8,223,0.339365021153594
8,227,0.221328821548089
8,229,0.0955640249806878
8,232,0.229620604344903
9,101,0.276319575460658
9,111,0.361282743073881
9,133,0.29096400008354
9,135,0.268312762673953
9,143,0.281735755006403
9,157,0.352321470512771
10,18,0.0517727175612885
10,38,0.189498099420392
10,42,0.0468905438113368
10,43,0.17550258826478
10,45,0.0284781286284171
10,47,0.134323015012268
10,48,0.110264341336094
10,52,0.0386682453014855
10,56,0.238101971983507
10,58,0.0701968112947963
10,68,0.150071996887429
10,70,0.145681541887849
10,72,0.249479261582169
10,76,0.0954596226088067
10,85,0.0215445585895772
11,37,0.295863192232653
11,42,0.0939461220380154
11,43,0.202930139004621
11,56,0.0470418053865986
11,58,0.00233761096210789
11,66,0.285944540963995
11,68,0.160660000597892
11,76,0.0084177457092724
11,77,0.271001769202616
11,78,0.26408558273284
11,79,0.24527598082147
11,85,0.0202176111780898
11,89,0.0268169698438656
11,92,0.0130960445691504
11,106,0.224755662115686
11,108,0.283100204689499
11,109,0.276602671043238
11,110,0.0691928954450935
11,112,0.276684796773532
11,124,0.27911247911185
11,125,0.206921633448801
11,127,0.11308069765334
11,137,0.231312613142569
12,20,0.276205608121374
12,21,0.241851409755244
12,22,0.24281182858173
12,25,0.24172567677483
12,29,0.281668656706109
12,30,0.293980428098304
12,31,0.288287229906086
12,33,0.269988218610782
12,35,0.291729816755472
12,49,0.469467948330107
12,54,0.275664050699353
12,55,0.267875430071922
12,75,0.253690345129605
13,1,0.000923115643012529
13,8,0.0220364144340302
13,12,0.204896295180626
13,13,0.19599975818834
13,16,0.201537389963089
13,17,0.224025586987861
13,21,0.239830967207246
13,24,0.272956442776576
13,26,0.297655464994313
13,28,0.287036935557305
13,29,0.347479518222908
13,31,0.313802785049911
13,32,0.272837788557638
13,36,0.206577841951721
13,41,0.222924558985858
13,44,0.274434007272521
13,46,0.231579553930408
13,50,0.245716341986117
13,54,0.21993851333902
13,55,0.233341430089371
13,57,0.171641646269112
13,59,0.260047238824768
13,60,0.251929612523169
13,61,0.261081008129668
13,62,0.254342515271399
13,63,0.256076723385147
13,64,0.29072664496056
13,67,0.269124469470165
13,69,0.254686062570708
13,71,0.267067704029485
13,73,0.268802519190484
13,74,0.280941319346689
