"GCAM_region_ID","prot_frac"
1,0.175835023408202
2,0.224777682392066
3,0.267579080543035
4,0.169433993632621
5,0.223817284248637
6,0.101884958064634
7,0.149909245561485
8,0.197984799095701
9,0.135044164459683
10,0.234847818285755
11,0.298698042701427
12,0.200753274383953
13,0.137826479499277
14,0.26223767747299
15,0.288423832435327
16,0.146412248304172
17,0.257376981472409
18,0.198599297928572
19,0.0549566272613892
20,0.19667542118903
21,0.239646060359212
22,0.254543752979502
23,0.223584450728579
24,0.299007516669267
25,0.0520664479639575
26,0.216217123167674
27,0.235972421289778
28,0.185271031087279
29,0.200670930189732
30,0.100155316540352
31,0.23004808048562
32,0.163558425863187
