"GCAM_region_ID","prot_frac"
1,0.38937488868281
2,0.418194023467239
3,0.923722080691398
4,0.344245028660496
5,0.414322853938507
6,0.587847416482374
7,0.441902869155556
8,0.876557771812787
9,0.397351672454338
10,0.671326027435322
11,0.521404169251469
12,0.386148656614255
13,0.473325026159407
14,0.146532875680052
15,0.278749420701096
16,0.633759043514327
17,0.166599993178194
18,0.324721147576675
19,0.523141640775429
20,0.340722235467216
21,0.66133748340711
22,0.349935049895704
23,0.765949433861347
24,0.411027217623469
25,0.674028045801228
26,0.527193349193277
27,0.529899270567993
28,0.336285730375155
29,0.284685413481525
30,0.431262759414385
31,0.472021786205114
32,0.452255873742156
