"GCAM_region_ID","GLU","prot_frac"
1,7,0.107641243080255
1,23,0.165561791370485
1,27,0.8
1,96,0.147588782583856
1,101,0.132586665014461
1,217,0.188627267595141
1,218,0.0477705972221791
1,219,0.148506938491269
1,220,0.205053658160066
1,221,0.156247183953807
1,222,0.156128282772485
1,223,0.0673023210712992
1,224,0.078865123896223
1,225,0.0325107209702771
1,226,0.0881696164485694
1,227,0.112733175625725
1,228,0.0292078927101676
1,229,0.213477134811032
1,230,0.0499404702338218
1,231,0.0866755963026237
1,232,0.199279511154809
1,233,0.0840055316201147
1,234,0.452176127044214
2,87,0.145340552318331
2,100,0.0706897692629918
2,144,0.26918853857335
2,151,0.00676761055619451
2,170,0.218874876262535
2,171,0.214144739489575
2,177,0.177012912977683
2,179,0.228653531865873
2,183,0.128537859826215
3,75,0.0730110572814585
3,80,0.168464998668284
3,86,0.259840070390467
3,87,0.515811941990394
3,95,0.551979428396332
3,98,0.474139597971484
3,100,0.596006001175177
3,144,0.429622423386552
3,149,0.0787493882461782
3,151,0.769466902707701
4,87,0.333223760984295
4,162,0.0636959973748033
4,171,0.346760603733061
4,179,0.459739727467198
4,182,0.151221861724037
4,183,0.236034345875462
4,188,0.335602120690917
4,190,0.192689474101154
4,194,0.211463795136174
4,196,0.642821371930777
4,197,0.390315490135788
4,198,0.267841643439804
4,199,0.163861670779216
5,86,0.470432794038308
5,87,0.0722450602665119
5,142,0.218149696861698
5,144,0.534285316625455
5,149,0.160013664568109
5,151,0.569897919620659
5,152,0.183840616448506
5,160,0.0942713297689114
5,162,0.149835908546524
5,183,0.140854032044303
5,188,0.189933852319976
6,184,0.618194477743078
6,189,0.162316371084249
6,191,0.146755910427128
6,193,0.564298607617815
6,201,0.329513773090544
6,202,0.424476982123664
6,208,0.13191612033712
6,211,0.465554074371481
7,156,0
7,161,0.00169930925067901
7,168,0.0794220461607739
7,172,0.293941251588531
7,174,0.242084851348177
7,186,0.058006302101446
7,187,0.117213329987953
7,192,0.154578975318442
7,195,0.135142194588904
7,206,0.0886958874949524
8,2,0.2088332009677
8,7,0.280854801777872
8,10,0.0490760345309229
8,15,0.105443649492003
8,19,0.0968619885169262
8,23,0.196663791715681
8,27,0.432983233946821
8,34,0
8,40,0.0707617483117919
8,223,0.271266878880544
8,227,0.415459401866037
8,229,0.166096335863516
8,232,0.137055730679419
9,101,0.21251094893246
9,111,0.0125709147854532
9,133,0.120096029500038
9,135,0.33459354161008
9,143,0.293630046094537
9,157,0.348956941063856
10,18,0.0564301252721335
10,38,0.05236942785972
10,42,0.330189914002624
10,43,0.258427851695762
10,45,0.0866809622630204
10,47,0.0662289882314898
10,48,0.213649578097742
10,52,0.126194696495662
10,56,0.0950652124552835
10,58,0.134756405427976
10,68,0.135300657863763
10,70,0.279515399902743
10,72,0.251274934888056
10,76,0.067056142107876
10,85,0.0687579574578672
11,37,0.146163451103331
11,42,0.281418641122054
11,43,0.154532361350795
11,56,0.346716640611968
11,58,0.107959236139991
11,66,0.0763448902252356
11,68,0.191463181197198
11,76,0
11,77,0.0490716882140242
11,78,0.0602000371885035
11,79,0.265548358582442
11,85,0.484116820034971
11,89,0.521523496835124
11,92,0.736595476939039
11,106,0.227052650560314
11,108,0.100370648323418
11,109,0.0976036361542683
11,110,0.298080839776518
11,112,0.0632749163269039
11,124,0.139845750642649
11,125,0.337128773192112
11,127,0.111049817715286
11,137,0.198887255707001
12,20,0.188443642912327
12,21,0
12,22,0.158560557327729
12,25,0.154421342766761
12,29,0.328007411972331
12,30,0.447139709867511
12,31,0.238324830894314
12,33,0.399350743589802
12,35,0.202645002967106
12,49,1
12,54,0.290869094341872
12,55,0.45462891135391
12,75,0.461548818266211
13,1,0.876922347518106
13,8,0.736902938684601
13,12,0.210722755189861
13,13,0.118866086150931
13,16,0.187266725467002
13,17,0.0214946807526604
13,21,0.246624398874156
13,24,0.161752217610032
13,26,0.265139125889217
13,28,0.338202123699805
13,29,0.564702595677675
13,31,0.422484384885672
13,32,0.411309386740549
13,36,0.174413482488809
13,41,0.188690289249245
13,44,0.249184986115454
13,46,0.189520732390439
13,50,0.279241766536116
13,54,0.348401322921379
13,55,0.369558076612093
13,57,0.207177470673506
13,59,0.30840105503296
13,60,0.238064639646974
13,61,0.4872295297071
13,62,0.357524706872783
13,63,0.270768485087458
13,64,0.285318465290322
13,67,0.354854551360855
13,69,0.273295650590737
13,71,0.457251113435441
13,73,0.444190049043561
13,74,0.365418629568851
13,75,0
13,81,0.54412763737162
13,83,0.479454296996866
13,86,0.578182326976963
13,215,0.382487883787651
14,17,0
14,25,0.107741828033693
14,30,0.137199206198617
14,35,0.100947892857737
14,39,0.0836020034290337
14,47,0.0455060531654339
14,49,0.0877244747536022
14,53,0.0322173589180956
14,54,0.155157419427745
15,54,0.147741573750534
15,55,0.28894928670561
15,70,0.135827117986733
15,72,0.282049553522305
15,75,0.258463200997365
15,84,0.18697201316821
15,99,0
16,1,0.969807054586176
16,8,0.256632050617054
16,11,0.429198386766731
16,12,0.355913078415763
16,32,0.17871824096863
16,54,0.505104231987384
16,57,0.22406434638746
16,62,0.208710306168857
17,89,0.186821836605731
17,107,0.102522476741362
17,110,0.106652052995643
17,113,0.049423617262829
17,116,0.109248371958574
17,117,0.0554695743080223
17,118,0.0630525491551552
17,120,0.0531801277612861
17,122,0.0562157713038964
17,123,0.0386483997816077
17,128,0.0126822309485525
17,129,0.13327679391302
17,137,0.15374373729449
17,140,0.0838476507354164
17,141,0.0663888703799443
17,145,0.0776754557312049
17,147,0.0654115843882689
17,153,0.265787427740439
17,155,0.213688878286585
17,235,0.0878893001017982
18,158,0.282213149936267
18,159,0.355413500020575
18,163,0.179975092448196
18,164,0.263915816808132
18,165,0.075968841561268
18,167,0.326144406225567
18,175,0.12001061130906
18,178,0.0869142604583112
18,181,0.554562555781755
19,51,0.326535757070064
19,103,1
20,91,0.516507541707406
20,96,0.24124795218731
20,105,0.168093579655264
20,111,0.0862757445533555
20,114,0.0666022998043897
20,115,0.230845038567936
20,130,0.588737327412277
20,131,0.185700802464772
20,132,0.278704127110753
20,133,0.139519273007506
20,134,0.195428259307696
20,135,0.400470537646142
20,136,0.335202599336299
20,217,0.284545071900445
20,221,0.322023980059865
20,231,0.208543408402908
