"GLU","prot_frac"
1,0.995724649963036
2,0.974508552500902
3,0.999901867624282
4,0.980500054223793
5,0.999953904712163
6,0.997990098176578
7,0.938694045463554
8,0.748040284538161
9,0.882349177855772
10,0.852195283550161
11,0.775584475731416
12,0.355898168001554
13,0.308426427260237
14,0.345601899924395
15,0.912760487046481
16,0.406800273120458
17,0.375240643304252
18,0.222989486857938
19,0.580849745537479
20,0.290135844527553
21,0.405240052829154
22,0.276743624869722
23,0.347916748856364
24,0.250269039021691
25,0.252098543731861
26,0.440079131288382
27,0.662100498460274
28,0.531585797826438
29,0.406767317797912
30,0.462889882935212
31,0.510101870543889
32,0.571658260135354
33,0.386499004210629
34,0.998249174806682
35,0.234048667264137
36,0.39883572288051
37,0.522026928606366
38,0.239505130032504
39,0.132546946211565
40,0.639096906362462
41,0.283389036582238
42,0.776061175913831
43,0.602974183831616
44,0.301724010167122
45,0.738165564814708
46,0.265716761061183
47,0.161114946650111
48,0.861380702671596
49,0.174909044876514
50,0.401651095773821
51,0.522783302148175
52,0.769308833106525
53,0.0958943417581139
54,0.355189856987261
55,0.466803879324903
56,0.496638099765117
57,0.475747584125468
58,0.708807437584868
59,0.444294342504637
60,0.321202925191645
61,0.613146139933779
62,0.506388716265317
63,0.380225159456087
64,0.345470912280718
65,0.26031124398952
66,0.12536291622218
67,0.450152710061932
68,0.580649410948174
69,0.384415819257424
70,0.245902693623451
71,0.496841546290296
72,0.318140754322205
73,0.500129253215326
74,0.399351700094725
75,0.434876143197131
76,0.70199399581236
77,0.139127390503236
78,0.167386011300565
79,0.331484173803822
80,0.618880361483726
81,0.562340865524372
82,0.744163726972649
83,0.516464129553469
84,0.422129042261258
85,0.945221379903943
86,0.791381170473378
87,0.427450035180974
88,0.197710431751312
89,0.454010854973075
90,0.809372395885179
91,0.821032384804349
92,0.985723698099306
93,0.875144296019884
94,0.745703419853361
95,0.559371926393791
96,0.318604629934303
97,0.70592877943367
98,0.991261795092437
99,0.836737291188791
100,0.729455257252831
101,0.30544657684977
102,0.516011659993596
103,0.437456550101773
104,0.235714889991567
105,0.207187566137461
106,0.339057078562028
107,0.206699303478729
108,0.146074045478776
109,0.151652066829822
110,0.334111053422715
111,0.260384001700862
112,0.134593480075832
113,0.0935791066242779
114,0.134638288628911
115,0.2860603501857
116,0.210915933081294
117,0.088657658171748
118,0.101011325638812
119,0.395967652392667
120,0.0809486236960238
122,0.0861427653913625
123,0.0704575273042528
124,0.194857649590692
125,0.315003476441618
126,0.218146962176048
127,0.387871452520805
128,0.0448721217936861
129,0.208938479918629
130,0.613903980283871
131,0.245541297129451
132,0.326389358054774
133,0.322433332094981
134,0.233099021527603
135,0.381080066224183
136,0.372892203839655
137,0.253243547112648
138,0.152978398964406
139,0.414337159609917
140,0.114345216683421
141,0.266283708379456
142,0.246812016288259
143,0.471397966542677
144,0.972375740827697
145,0.126563202752874
146,0.379761245876981
147,0.0861340049222071
148,0.481643964015517
149,0.35127120896874
151,0.638919237171246
152,0.198746070761558
153,0.305927676663974
154,0.48342751856129
155,0.26300804101445
156,0.437805521449625
157,0.286083470877196
158,0.415233768563571
159,0.243785107568841
160,0.162405931302706
161,0.28108420323644
162,0.179169204542743
163,0.247607993738973
164,0.373371939056577
165,0.147991574702654
166,0.308194868959181
167,0.425301350903009
168,0.337621415025703
169,0.61374749545331
170,0.265748467799724
171,0.357264224556704
172,0.432347058604657
173,0.261688636618903
174,0.292793652518501
175,0.249188282332557
176,0.49501605047089
177,0.214541561828351
178,0.184408805670625
179,0.446399702393464
180,0.683594078757537
181,0.164833772098469
182,0.171287771853184
183,0.18156528738518
184,0.634479635039756
185,0.570297915799252
186,0.0863186347918619
187,0.14499930478657
188,0.354926007947995
189,0.245579957127949
190,0.210766331296353
191,0.366366031136137
192,0.1914506668302
193,0.765159345167531
194,0.383176925028295
195,0.182878035869769
196,0.736194456625356
197,0.398238551218596
198,0.387318824926057
199,0.248819310841378
200,0.665927792472742
201,0.483833993917586
202,0.791951711940785
203,0.211631532044846
204,0.789696941031897
205,0.307789964693819
206,0.187789725380487
207,0.90998224270439
208,0.275762782525961
209,0.0673611345242984
210,0.188179713156247
211,0.570739191182555
212,0.648950704239991
213,0.677253426250445
214,0.987507088108828
215,0.948280302033669
217,0.60255908599286
218,0.11097116563687
219,0.206697248898461
220,0.722454068682405
221,0.52016095599856
222,0.832595267351564
223,0.144934027484276
224,0.114404888702823
225,0.0756120496547503
226,0.165842136971531
227,0.39801617225817
228,0.0849047882458626
229,0.562077413343053
230,0.152685183900397
231,0.228387214512179
232,0.29466932343932
233,0.228357453712445
234,0.595067914258139
235,0.118129701988698
