"GLU","prot_frac"
1,0.0305218945540078
2,0.202854260533095
3,0.227537076810541
4,0.215811827583583
5,0.229182932458404
6,0.218571635081745
7,0.13172419931675
8,0.163282009594829
9,0.216284638804872
10,0.20578629375239
11,0.18354235884756
12,0.187698530237921
13,0.230031276985584
14,0.221737942423423
15,0.199220216999228
16,0.0637851443282359
17,0.221418462856123
18,0.219960684754923
19,0.202266814618916
20,0.148826614051684
21,0.115870316155715
22,0.162680743278095
23,0.190459761072056
24,0.250459361769124
25,0.18005076411414
26,0.0538486388509198
27,0.179624442144913
28,0.00944306204210038
29,0.198786752524988
30,0.204521991724379
31,0.0519403486515757
32,0.0786799421702187
33,0.219109287871635
34,0.230611097376044
35,0.185432597752939
36,0.117445146299436
37,0.225835594011058
38,0.264955305315504
39,0.258586458360617
40,0.19300719740216
41,0.141930301441882
42,0.22408311450633
43,0.250861703035327
44,0.141318487695016
45,0.265529631438035
46,0.150123219215337
47,0.254120382030428
48,0.226627882439877
49,0.253174679198183
50,0.196813927978961
51,0.0550124568397021
52,0.273863447397528
53,0.240844676528125
54,0.200208365086631
55,0.213350598310834
56,0.235470733295432
57,0.21151014586992
58,0.26127755962799
59,0.167599418247505
60,0.2145666078905
61,0.106818796037433
62,0.119139203495594
63,0.190351958882693
64,0.13141372990421
65,0.234952767010312
66,0.299705804786613
67,0.190606897608611
68,0.269564679296423
69,0.184663918452027
70,0.29239505638994
71,0.20921660729989
72,0.231908298866109
73,0.17144381615707
74,0.214627476088468
75,0.289940474741281
76,0.278159072889849
77,0.299677421566145
78,0.29962626214069
79,0.299482631569545
80,0.284773376231707
81,0.222560665323856
82,0.237897913660904
83,0.182224415077162
84,0.278487608882683
85,0.299026672441819
86,0.285425570854861
87,0.227028273810672
88,0.2375067952153
89,0.262393605400973
90,0.272419058358854
91,0.134629195040017
92,0.299677417933681
93,0.243593198263588
94,0.225250542543972
95,0.252049288853061
96,0.211732697657721
97,0.293624405843639
98,0.152186814860919
99,0.23287898395764
100,0.257627914726745
101,0.143351318198848
102,0.270181229988012
103,0.0991188520848947
104,0.248176870455763
105,0.205255377318784
106,0.298323193237424
107,0.243293869859422
108,0.298570715560233
109,0.276944353443913
110,0.247135228352127
111,0.144697950509451
112,0.298337260685578
113,0.258814239797027
114,0.224705813051896
115,0.18795458832801
116,0.230978796282742
117,0.259536932426463
118,0.259876762569076
119,0.151262945917056
120,0.26507543294197
122,0.261500543300031
123,0.262309330685981
124,0.299677420066923
125,0.172740603513669
126,0.227172544998425
127,0.253826529657332
128,0.273151127839426
129,0.246257131882733
130,0.18625168048166
131,0.185721869729644
132,0.195649631065359
133,0.141905655548355
134,0.207011629216429
135,0.153293764710687
136,0.213387606273414
137,0.21441461364748
138,0.23850750449997
139,0.166648810375235
140,0.267463865363523
141,0.263158720221042
142,0.253387038868448
143,0.0612215286519496
144,0.272365644878388
145,0.270060684087635
146,0.0941006373938352
147,0.277913877319257
148,0.0934519931451262
149,0.227612157669488
151,0.18574225648797
152,0.264493127679765
153,0.254828471189127
154,0.0185496836169009
155,0.249582985248774
156,0.0623341932250867
157,0.237303491496567
158,0.198745353517512
159,0.226162101478019
160,0.217915556955469
161,0.133848100457629
162,0.23832616421782
163,0.195468430224076
164,0.189877291360293
165,0.207218506281539
166,0.163989681152781
167,0.198362996894886
168,0.156428176381218
169,0.12660124219754
170,0.197165151123107
171,0.1842942075123
172,0.157489119341447
173,0.299206771459647
174,0.164734294801918
175,0.212011886073544
176,0.298589596724486
177,0.212298382791949
178,0.296752706034036
179,0.154454314744167
180,0.181435811540325
181,0.297442898141053
182,0.222280757141227
183,0.204326726090824
184,0.0971437909628822
185,0.269695037571341
186,0.174525210327588
187,0.161882106967412
188,0.131696535754905
189,0.101178843691231
190,0.227243976173305
191,0.116028059553266
192,0.158913919610775
193,0.105053905105941
194,0.24930529324471
195,0.171867824981159
196,0.146985293438751
197,0.165967446957311
198,0.292144861952881
199,0.238321674046418
200,0.215980254052527
201,0
202,0.0946670452895125
203,0.223729534269686
204,0.299815901557729
205,0.244877833842219
206,0.212882410604222
207,0.184731700128045
208,0.125614577965222
209,0.255965264941289
210,0.247276570639274
211,0.0519198050520574
212,0.217471181238503
213,0.224182813908235
214,0.232200491322219
215,0.236899381204158
217,0.141051145231135
218,0.198351770336578
219,0.187931881892077
220,0.160359233227037
221,0.163990753309841
222,0.17389907800133
223,0.201193047901316
224,0.204355047418999
225,0.212564878240278
226,0.196890297843956
227,0.186071699322605
228,0.205812015810055
229,0.164766940948554
230,0.191685420022995
231,0.191726341413683
232,0.192729310934043
233,0.179024894506059
234,0.109785819072767
235,0.260910946785791
