"GCAM_region_ID","prot_frac"
1,0.333450936532204
2,0.349227642478534
3,0.904135498506263
4,0.179467864949596
5,0.308932649676446
6,0.417084126311163
7,0.176935825699004
8,0.74273829489306
9,0.206707946884429
10,0.643438736319091
11,0.452866456060206
12,0.15152467786003
13,0.32601684698007
14,0.0892777814700671
15,0.126350385910018
16,0.564481036547911
17,0.114374116457702
18,0.166241320440906
19,0.347018289660526
20,0.188807359990218
21,0.639147280189989
22,0.293693199569529
23,0.71911708131121
24,0.2473328595248
25,0.377846044136871
26,0.280121110530517
27,0.45754758098056
28,0.232291478478192
29,0.152758966807298
30,0.380290045626405
31,0.397242886476811
32,0.208447838942376
