"GCAM_region_ID","GLU","suit_prot_frac"
1,7,0.0520777276760849
1,23,0.18371982550784
1,27,0.110926122969249
1,96,0.154843905451069
1,101,0.138288339594942
1,217,0.102245720411284
1,218,0.070153585904438
1,219,0.169502507760508
1,220,0.0810733348188587
1,221,0.0923314053618331
1,222,0.0349483387078786
1,223,0.0773836278390779
1,224,0.0920138185126022
1,225,0.036951120331561
1,226,0.102226866786158
1,227,0.13968913968049
1,228,0.0457184834407087
1,229,0.133747669946526
1,230,0.0896450642464908
1,231,0.0881544345110672
1,232,0.209057854425106
1,233,0.108266504546767
1,234,0.384643096961299
2,87,0.129518176069387
2,100,0.0162398341322087
2,144,5.1207993763924e-05
2,151,0.0065341030191133
2,170,0.216997008967075
2,171,0.224934551917305
2,177,0.192601409409007
2,179,0.240236579040907
2,183,0.155853012968519
3,75,0.00377143932047452
3,80,0.0903324774535244
3,86,0.0568650806161243
3,87,0.0104431442172539
3,95,0.000686345549112409
3,98,0.00220623078642162
3,100,0.000215149482888477
3,144,0.00759305196071361
3,149,1.74974222294147e-10
3,151,0.000232446109066593
4,87,0.331491849521756
4,162,0.063696004087934
4,171,0.350399398454237
4,179,0.454966360043716
4,182,0.123810894922552
4,183,0.239222461302273
4,188,0.343661704071595
4,190,0.195009488341458
4,194,0.0803974612464565
4,196,0.102239150415735
4,197,0.351757697630311
4,198,0.255432872461804
4,199,0.161828939079998
5,86,0.00542015714877558
5,87,0.353998990960581
5,142,0.220366740120584
5,144,0.00404202293263869
5,149,0.16282536448098
5,151,0.132402463113302
5,152,0.122137821152262
5,160,0.138023287915436
5,162,0.155473190209738
5,183,0.158715636581766
5,188,0.189154332915455
6,184,0.605097709559455
6,189,0.203726199739674
6,191,0.186127214789647
6,193,0.286847164150167
6,201,0.246174921812281
6,202,0.114807951672026
6,208,0.1189976347666
6,211,0.486847188677144
7,156,0.13475065392423
7,161,0.416716822492314
7,168,0.307918865713304
7,172,0.263285665347669
7,174,0.236250211722621
7,186,0.0637825398007157
7,187,0.127909985483718
7,192,0.158258621749658
7,195,0.139701405662964
7,206,0.0944861964176015
8,2,0.00549152740036937
8,7,0.0761922315994137
8,10,0.037347773566489
8,15,0.0836731225686512
8,19,0.108608086445258
8,23,0.21767282391997
8,27,0.33134103455236
8,34,4.80290969503506e-10
8,40,0.0709096231316067
8,223,0.354297491411181
8,227,0.314405384085467
8,229,0.110075558443296
8,232,0.141407264384997
9,101,0.244684159040654
9,111,0.323992181969634
9,133,0.290432570708602
9,135,0.327797183760102
9,143,0.350643293724149
9,157,0.341306604860887
10,18,0.0213534431302652
10,38,0.0227285491209811
10,42,0.019212474597631
10,43,0.18334592986738
10,45,0.00551104780611021
10,47,0.0966813969504399
10,48,0.056252918228299
10,52,0.0119280739249119
10,56,0.0664025751328039
10,58,0.0255454121180983
10,68,0.0662345390915182
10,70,0.10560878433369
10,72,0.229493294843526
10,76,0.0228916232307034
10,85,0.00139938789415337
11,37,0.151477075690754
11,42,0.0498760098608464
11,43,0.0838088004296879
11,56,0.0344429519278904
11,58,0.00087532751865038
11,66,0.0690722520069605
11,68,0.0808768595574807
11,76,0.00034700907966328
11,77,0.0434389686635976
11,78,0.0485832790527275
11,79,0.149751453911043
11,85,0.0129620984434006
11,89,0.0451070695353816
11,92,0.0294241411652849
11,106,0.0875086148199996
11,108,0.0938132809667116
11,109,0.0855978142489149
11,110,0.069633877728625
11,112,0.0556834743621421
11,124,0.126234029026273
11,125,0.179874187448875
11,127,0.0336438495392256
11,137,0.0948092715594725
12,20,0.235758844473219
12,21,0.0627410589584965
12,22,0.205588787111243
12,25,0.210850602860442
12,29,0.34410498168711
12,30,0.456903022877675
12,31,0.275441506179453
12,33,0.395295279266049
12,35,0.273802027649656
12,49,0.981514603805164
12,54,0.284793848662715
12,55,0.41624853391689
12,75,0.404405314258219
13,1,0.00731559570089439
13,8,0.0270141765605283
13,12,0.118669293312874
13,13,0.0580684465360525
13,16,0.262213968560151
13,17,0.0206364181923583
13,21,0.304246355654825
13,24,0.159286161529787
13,26,0.3287578220464
13,28,0.447857002320154
13,29,0.618402704085979
13,31,0.509785678746903
13,32,0.441514004775464
13,36,0.200788948482316
13,41,0.168775048648991
13,44,0.271249562012575
13,46,0.202905827024221
13,50,0.23600160759997
13,54,0.337064013658979
13,55,0.317337311495246
13,57,0.102539472823961
13,59,0.289917907433253
13,60,0.215073238068871
13,61,0.421471560285236
13,62,0.298572901391057
13,63,0.24627063528559
13,64,0.267528036164261
13,67,0.361793864778219
13,69,0.256629219509287
13,71,0.443441367640239
13,73,0.405864917824679
13,74,0.366181582532386
13,75,0.0107964573062726
13,81,0.540745263217747
13,83,0.474305607332302
13,86,0.255478787472248
13,215,0.26551432083204
14,17,0.146079734438795
14,25,0.126063449123109
14,30,0.164824383820098
14,35,0.134821529001926
14,39,0.0948240298776487
14,47,0.0458408802074005
14,49,0.106990887934807
14,53,0.0374348747335262
14,54,0.164972704634102
15,54,0.147767033400109
15,55,0.242112045474391
15,70,0.0932930913237842
15,72,0.257507037996919
15,75,0.185044097850324
15,84,0.166719174672078
15,99,7.76758271851811e-10
16,1,1.57411900181795e-09
16,8,0.0968017516690437
16,11,0.23726986113147
16,12,0.227860257006632
16,32,0.115785120870755
16,54,0.0667183381634793
16,57,0.0379706655211154
16,62,0.0907734758929064
17,89,0.0296962716904262
17,107,0.0946252447144891
17,110,0.0833590129673714
17,113,0.0657424449112525
17,116,0.142145775165309
17,117,0.0661002668582068
17,118,0.0731588947375512
17,120,0.0589891415872428
17,122,0.0617452568849187
17,123,0.049157778201121
17,128,0.0168042412711408
17,129,0.141365146599671
17,137,0.128562717693387
17,140,0.0848088653253312
17,141,0.0799183235851081
17,145,0.0775200100266943
17,147,0.0641501558186806
17,153,0.260622706103473
17,155,0.190659557699673
17,235,0.0963005645508272
18,158,0.253210489180906
18,159,0.418753164889606
18,163,0.186358877005001
18,164,0.261125542032948
18,165,0.125787008243728
18,167,0.306358594503108
18,175,0.11611621625766
18,178,0.030653535758823
18,181,0.523187925944689
19,51,0.323432155090341
19,103,0.448902298994627
20,91,0.124017708857328
20,96,0.235022213141691
20,105,0.160196693697303
20,111,0.182553637324371
20,114,0.0665715526218552
20,115,0.247280086003333
20,130,0.531453088393804
20,131,0.202470663705963
20,132,0.277391396328156
20,133,0.253175146409242
20,134,0.197487302914067
20,135,0.324021331983368
20,136,0.322104517973654
20,217,0.277066830959961
20,221,0.140891797730253
20,231,0.165045385434481
21,52,0.0278428033476437
21,72,0.116738141600884
21,75,0.221716862377187
21,82,0.025021782177926
21,84,0.0539578860166374
21,88,0.0710817169351163
21,90,0.022826541971513
21,93,0.0207623169300553
21,94,0.0241490389010064
21,95,0.183639541268501
21,97,0.00654147891555208
21,98,0.00783825640514521
21,99,0.0226358256695496
21,100,0.142257620824388
21,102,0.0514435493922529
21,104,0.0798103475557876
22,58,0
22,85,0.00145983408947203
22,89,0.0613097156991963
22,97,6.80393958134455e-09
22,102,0.0120538317284925
22,104,0.148584338460823
22,107,0.260755302092176
23,1,0
23,3,0.00112108910902812
23,4,0.0262315730210571
23,5,0.000211820533673207
23,6,0.00259666452541746
23,8,0.0323608224827379
23,9,0.180653972682918
23,13,0.0339514556211335
23,14,0.14290008738885
23,17,0.0939380433272107
23,18,0.127824302147927
23,20,0.151954438370624
23,22,0.19349776565507
23,25,0.230230669120363
23,33,0.162662094400268
23,35,0.147163785844452
23,37,0.256600545238714
23,38,0.0887348242721302
23,39,0.066185058587648
23,42,0.0376325186241568
23,43,0.0917269823727643
23,45,0.121968874333617
23,47,0.125449346208919
23,48,0.0151880884155537
23,53,0.075856112958776
23,56,0.153971939923997
23,70,0.0538072802456251
23,72,0.170162859327232
23,76,0.238380218382287
24,194,0.0747806256105428
24,196,0.000346132227670394
24,198,0.253867167491474
24,199,0.302118414047875
24,204,0.113688677835958
25,143,0.503775201091193
25,156,0.326256660731431
25,161,0.232626461113514
25,166,0.395792244153015
25,168,0.311494234463727
26,157,0.175757647346752
26,168,0.301253975553957
26,169,0.19053583546218
26,180,0.0638095944268884
26,195,0.38037090880713
26,200,0.148863652081285
26,205,0
26,206,0.288973764938725
26,207,0.0132169142735861
