"GCAM_region_ID","prot_frac"
1,0.124026777098542
2,0.0752777127810676
3,0.032408456782594
4,0.130552002235999
5,0.0761803524372037
6,0.198290787988661
7,0.150009062799663
8,0.1020220206284
9,0.166448307040489
10,0.0651573573640565
11,0.00130217825890452
12,0.0991479558780724
13,0.177261881235113
14,0.0377525610691374
15,0.0115378577744615
16,0.160414804755933
17,0.0425793992953207
18,0.101348703123549
19,0.236871573560941
20,0.103104400894012
21,0.060349101153293
22,0.0454547201147854
23,0.0763664214786153
24,0.000992770875741165
25,0.321295716138897
26,0.0837362418628146
27,0.0702352623447761
28,0.113105614087446
29,0.0994180693770268
30,0.201764441754186
31,0.0699386785485115
32,0.13632108865661
