"GCAM_region_ID","prot_frac"
1,0.196233239360566
2,0.176633201514227
3,0.391611507996308
4,0.320604702801239
5,0.298960332585102
6,0.457923500650048
7,0.231638861959523
8,0.249984723184582
9,0.329538184244359
10,0.167746623712396
11,0.273394700674057
12,0.349787442361766
13,0.389427792766642
14,0.0993193203404986
15,0.204126435037497
16,0.357236084843043
17,0.110607855721473
18,0.226090510465349
19,0.44395564401154
20,0.251557756618377
21,0.139688384917586
22,0.135903332450078
23,0.614862649258191
24,0.183779673961965
25,0.408009697941246
26,0.304519360465152
27,0.172157209966758
28,0.233007002639733
29,0.237356729562619
30,0.283260650887473
31,0.190941494978283
32,0.185858331039825
