Units,scenario,input,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
2005$/Mcal/day,30perc,FoodDemand_Staples,0.0388791875,0.0392557875,0.0394043625,0.039713440625,0.039991078125,0.040288653125,0.04049355,0.040963190625,0.04133370625,0.0416222375,0.04179811875,0.04189278125,0.041924875,0.04188705625,0.041793353125,0.041661784375000004,0.041476059375
2005$/Mcal/day,30percnz,FoodDemand_Staples,0.039319359375,0.04157354375,0.04302045,0.046395484375,0.0521787625,0.058481984375000004,0.066525028125,0.07252310000000001,0.078929759375,0.08521545312499999,0.09107976875,0.095601978125,0.1007967875,0.099387728125,0.097423696875,0.095826171875,0.094423128125
2005$/Mcal/day,allansce1,FoodDemand_Staples,0.038858634375,0.039217459375,0.03934696875,0.039636453125,0.039894375,0.0401721875,0.04035974375,0.04080575,0.04115553125,0.041429234375,0.041592603125,0.0416809875,0.041707365625,0.041666134375,0.041570878125,0.04144066875,0.04125830625
2005$/Mcal/day,allansce1nz,FoodDemand_Staples,0.039296659375,0.04150915,0.04291074375,0.04620845,0.05184991875,0.057951312500000005,0.065733078125,0.071566553125,0.077741165625,0.083810140625,0.089514596875,0.093928434375,0.099073253125,0.097773628125,0.09586024375,0.094315046875,0.092948721875
2005$/Mcal/day,allansce2,FoodDemand_Staples,0.038854165625,0.039205559375,0.0393276875,0.039609475,0.03986,0.040129859375,0.040310725,0.0407485875,0.041090046875,0.041356653125,0.041514015625,0.041597678125,0.041620671875,0.041577140625,0.041481146875,0.041350478125,0.04116945
2005$/Mcal/day,allansce2nz,FoodDemand_Staples,0.03929255,0.041491959375,0.042879425,0.046173996875,0.05179111875,0.057843675000000004,0.06554936875,0.071358084375,0.07750356562499999,0.083541275,0.089223971875,0.093635703125,0.098772853125,0.09749715,0.095594528125,0.094061659375,0.092706696875
2005$/Mcal/day,default,FoodDemand_Staples,0.0388254875,0.039120646875,0.0392062875,0.03944999375,0.0396674875,0.03990149375,0.040052634375,0.040453,0.04076081875,0.04100145,0.041138590625,0.041209659375,0.041222628125,0.0411732375,0.04107436875,0.040945140625,0.04076905
2005$/Mcal/day,defaultnz,FoodDemand_Staples,0.039262871875,0.041294584375,0.0425482375,0.045641190625,0.050859278125,0.056434921875,0.063445159375,0.068858109375,0.074560265625,0.080087375,0.085396909375,0.089629896875,0.094456115625,0.093419571875,0.091689471875,0.09028569375,0.0890488125
