"region","scenario","GCAM_basin_ID","gcam_glu_abbr","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","unit_id","y_exp","a","b","c","residuals","random_pval"
"Africa_Eastern","Reference",87,"NileR",2015,"AllUnmanaged",130528674.7,4.94188371567615,99859025,5.4282,18975471.7,5.4282,11694178,1e-05,83203089.22,90.2630435941971,0.19002260136227,76.5035155911225,1,-1.63623009413825e-16,0.228062105360371,0.0601375688637755,2,2087,0.670269630114398,-0.05,0.91,-1.05,-0.670269630114398,3.73261449967704e-238
"Africa_Eastern","Reference",100,"AfrCstNE",2015,"AllUnmanaged",47605557,2.63252981002491,15632060,7.59432,870107,7.59432,31103390,1e-05,11030518.04,108.267583000578,0.0556616978184577,32.836628715425,1,0,0.0788817893089634,0.0701439876048538,2,2100,0.791499925634931,-0.05,0.91,-1.05,-0.791499925634931,3.73261449967704e-238
"Africa_Eastern","Reference",144,"AfrIntN",2015,"AllUnmanaged",3406476.03272031,97.9394102924079,1646449.2,202.635,0.01272031,202.635,1760026.82,1e-05,1434841.99,56.096903110969,7.72590493529955e-09,48.3329160160036,1,0,8.8653036980051e-09,3.6122314916236,2,2144,0.863672456009107,-0.05,0.91,-1.05,-0.863672456009107,3.73261449967704e-238
"Africa_Eastern","Reference",151,"LChad",2015,"AllUnmanaged",5707782.03419232,8.67850633801677,5662222.7,8.68973,38187.1500223167,8.68973,7372.18417,1e-05,3948614.56,67.2206419156151,0.00674419782576137,99.2018031887098,1,2.04420256947023e-16,0.0096710249739637,0.129271749753723,2,2151,0.85450033389193,-0.05,0.91,-1.05,-0.85450033389193,3.73261449967704e-238
"Africa_Eastern","Reference",170,"ShebJubR",2015,"AllUnmanaged",64891657,28.4242271626377,50038500,29.8928,11665160,29.8928,3187997,1e-05,13427804.92,150.116743633884,0.233123694755039,77.1108372221101,1,0,0.868731715235553,0.199130351993944,2,2170,0.319720970045127,-0.05,0.91,-1.05,-0.319720970045127,3.73261449967704e-238
"Africa_Eastern","Reference",171,"AfrCstE",2015,"AllUnmanaged",15357065,6.57162554955976,10344040,7.42597,3246220,7.42597,1766805,1e-05,5052814.42,129.969026867897,0.313825159222122,67.3568810186061,1,0,0.642457792859133,0.057136459193065,2,2171,0.417786509385161,-0.05,0.91,-1.05,-0.417786509385161,3.73261449967704e-238
"Africa_Eastern","Reference",177,"Madagascar",2015,"AllUnmanaged",35008498.77,15.9679858732242,28737134,16.2872,5585230,16.2872,686134.77,1e-05,23999844.32,457.743446068004,0.194355846341531,82.0861648161441,1,4.36258372071381e-16,0.232719426240012,0.0355815034380204,2,2177,0.666781076758378,-0.05,0.91,-1.05,-0.666781076758378,3.73261449967704e-238
"Africa_Eastern","Reference",179,"RiftValley",2015,"AllUnmanaged",26756830,18.6397859410214,16617550,21.5023,6577250,21.5023,3562030,1e-05,11023466.4,166.66039274199,0.395801426804794,62.1058249426408,1,-1.65224821474935e-16,0.596658960197856,0.129018656720005,2,2179,0.440620192546562,-0.05,0.91,-1.05,-0.440620192546562,3.73261449967704e-238
"Africa_Eastern","Reference",183,"CongoR",2015,"AllUnmanaged",769365.16,6.86567827198934,612359,7.10972,130597.6,7.10972,26408.56,1e-05,833910.4,94.623194114291,0.213269666976398,79.5927645072985,1,-1.24924528631244e-16,0.156608671627072,0.0751371803345858,2,2183,0.725978518491642,-0.05,0.91,-1.05,-0.725978518491643,3.73261449967704e-238
"Africa_Northern","Reference",75,"MeditE",2015,"AllUnmanaged",2378.9900416325,29.8782815302452,1095.47,64.8855,4.16325e-05,64.8855,1283.52,1e-05,125076.14,302.52211620118,3.80042356248916e-08,46.0476917023272,1,0,3.32857249991885e-10,0.21448183959169,3,3075,0.863672464142404,-0.05,0.91,-1.05,-0.863672464142404,3.73261449967704e-238
"Africa_Northern","Reference",80,"MeditS",2015,"AllUnmanaged",21061990,20.2187881321974,10642920,31.5766,2843264,31.5766,7575806,1e-05,16004748.88,69.017082723439,0.267150744344597,50.5314075260695,1,-1.1251096314361e-16,0.17765127221415,0.457518613566033,3,3080,0.709137777220566,-0.05,0.91,-1.05,-0.709137777220566,3.73261449967704e-238
"Africa_Northern","Reference",86,"AfrCstNW",2015,"AllUnmanaged",15085785.86,14.0193813670869,6957809,24.7044,1603148.56,24.7044,6524828.3,1e-05,11600877.72,113.426129944869,0.230409969575192,46.1216211377403,1,0,0.138192005699376,0.21780166538352,3,3086,0.741025016737216,-0.05,0.91,-1.05,-0.741025016737216,3.73261449967704e-238
"Africa_Northern","Reference",87,"NileR",2015,"AllUnmanaged",21019.464,241.880117731979,15428.2,321.484,386.554,321.484,5204.71,1e-05,3279447.42,667.3545902606,0.0250550291025525,73.3995881150918,1,0,0.000117871687053912,0.481728910974391,3,3087,0.863560113771561,-0.05,0.91,-1.05,-0.863560113771561,3.73261449967704e-238
"Africa_Northern","Reference",144,"AfrIntN",2015,"AllUnmanaged",45478187.7,7.72850617357164,4500131,51.837,2280316.7,51.837,38697740,1e-05,3900409.41,78.8612670916421,0.506722293195465,9.89514144601677,1,0,0.584635216537435,0.657318883042571,3,3144,0.446798353357051,-0.05,0.91,-1.05,-0.446798353357051,3.73261449967704e-238
"Africa_Southern","Reference",87,"NileR",2015,"AllUnmanaged",4442251.9,6.89628188467509,3082903.8,7.07824,1245152.35,7.07824,114195.75,1e-05,3363508.7312038,34.3585409901175,0.403889459671106,69.399571870294,1,-1.25480122134899e-16,0.370194475325283,0.206011076024326,4,4087,0.571102188003229,-0.05,0.91,-1.05,-0.571102188003229,3.73261449967704e-238
"Africa_Southern","Reference",162,"GuineaGulf",2015,"AllUnmanaged",465756.59,5.77832051914263,422834,6.01831,24349.79,6.01831,18572.8,1e-05,201688.78626,139.700216587823,0.0575871145650539,90.7843300724956,1,0,0.120729518242082,0.0430801765881054,4,4162,0.75556223083332,-0.05,0.91,-1.05,-0.75556223083332,3.73261449967704e-238
"Africa_Southern","Reference",171,"AfrCstE",2015,"AllUnmanaged",59107991.3,2.92697595552977,37935440,2.9637,20440125,2.9637,732426.3,1e-05,22257693.19,43.9516439888963,0.538813441995137,64.179883575235,1,1.4984283491921e-16,0.91833977697129,0.0674309247851737,4,4171,0.3011518195014,-0.05,0.91,-1.05,-0.301151819501399,3.73261449967704e-238
"Africa_Southern","Reference",179,"RiftValley",2015,"AllUnmanaged",11580804.28,6.98014231322592,6429663.6,7.07824,4990641.5,7.07824,160499.18,1e-05,4742086.9718,36.2692084682455,0.776190141580658,55.5200091854069,1,1.25480122134899e-16,1.05241458658985,0.195158380867263,4,4179,0.255530945044286,-0.05,0.91,-1.05,-0.255530945044286,3.73261449967704e-238
"Africa_Southern","Reference",182,"AngolaCst",2015,"AllUnmanaged",37475684.7,8.81777761227794,32566980,9.03769,3996815,9.03769,911889.7,1e-05,11205706.6084,72.6180697769446,0.122725994243249,86.9016277106206,1,0,0.356676748702658,0.124455111899289,4,4182,0.57991193742644,-0.05,0.91,-1.05,-0.57991193742644,3.73261449967704e-238
"Africa_Southern","Reference",183,"CongoR",2015,"AllUnmanaged",45819096.1,7.03081011904316,34431726,7.07824,11080345,7.07824,307025.1,1e-05,15348017.8068,93.5738325613501,0.321806260888577,75.1471088055794,1,1.25480122134899e-16,0.721939806135149,0.0756433695858217,4,4183,0.380666195402945,-0.05,0.91,-1.05,-0.380666195402945,3.73261449967704e-238
"Africa_Southern","Reference",188,"ZambeziR",2015,"AllUnmanaged",105883624.16574,5.56039812545279,72642362.59,5.61958,32126160.0000005,5.61958,1115101.57574,1e-05,26571910.7694,68.4380516443542,0.442251034445608,68.6058520969138,1,1.58050676331705e-16,1.20902709175874,0.0821119226070718,4,4188,0.209745042976659,-0.05,0.91,-1.05,-0.209745042976659,3.73261449967704e-238
"Africa_Southern","Reference",190,"AfrCstSE",2015,"AllUnmanaged",19099651.233,3.13157335998034,15352657.1,3.18175,3445789.03,3.18175,301205.103,1e-05,4852396.51696,53.8334138022145,0.224442518813242,80.3818714421025,1,2.79147770786556e-16,0.710121074804243,0.0591036268234788,4,4190,0.385992413756313,-0.05,0.91,-1.05,-0.385992413756313,3.73261449967704e-238
"Africa_Southern","Reference",194,"OrangeR",2015,"AllUnmanaged",34428373.2,8.66751288538931,22721470,11.8589,2441764,11.8589,9265139.2,1e-05,3765466.85464,38.5770758369958,0.107465053977582,65.9963509399857,1,0,0.648462486661152,0.307407955183249,4,4194,0.414873093839651,-0.05,0.91,-1.05,-0.414873093839651,3.73261449967704e-238
"Africa_Southern","Reference",196,"AfrCstSW",2015,"AllUnmanaged",14414462.6,107.654872695302,6206869,180.536,2388575,180.536,5819018.6,1e-05,1215072.78858,46.9935927847116,0.384827680429537,43.0600097432699,1,3.14859190747596e-16,1.96578758280927,3.84171520630645,4,4196,0.0690900104645503,-0.05,0.91,-1.05,-0.06909001046455,3.73261449967704e-238
"Africa_Southern","Reference",197,"AfrIntS",2015,"AllUnmanaged",73600168.8,7.91953056123138,46301560,8.13816,25321358,8.13816,1977250.8,1e-05,11656256.051016,40.3729937246601,0.546879154827613,62.9095839791063,1,0,2.17234057738401,0.201574350802456,4,4197,0.0464469884114151,-0.05,0.91,-1.05,-0.0464469884114151,3.73261449967704e-238
"Africa_Southern","Reference",198,"AfrCstS",2015,"AllUnmanaged",3527909.48,14.1477953349114,2412129.3,15.1393,884729.8,15.1393,231050.38,1e-05,933973.09604,104.18885973774,0.366783737505282,68.3727661855995,1,-2.34668292378148e-16,0.947275466232605,0.145306321982101,4,4198,0.290757472349846,-0.05,0.91,-1.05,-0.290757472349846,3.73261449967704e-238
"Africa_Southern","Reference",199,"LimpopoR",2015,"AllUnmanaged",20002916.3780725,5.28683949856081,16941388.2,5.38033,2713949.84027253,5.38033,347578.3378,1e-05,2535123.667332,57.6595663876011,0.160196425950061,84.6945909276078,1,1.65078799943521e-16,1.07053942781763,0.0933120093868233,4,4199,0.249840278668806,-0.05,0.91,-1.05,-0.249840278668805,3.73261449967704e-238
"Africa_Western","Reference",86,"AfrCstNW",2015,"AllUnmanaged",2245725.71103358,7.43653681742199,786698.4,19.8096,56347.7950335831,19.8096,1402679.516,1e-05,510527.83,41.3211435593276,0.071625663702358,35.0309210129641,1,0,0.110371642293395,0.479405899586443,5,5086,0.764311309764559,-0.05,0.91,-1.05,-0.764311309764559,3.73261449967704e-238
"Africa_Western","Reference",87,"NileR",2015,"AllUnmanaged",1142293.63,4.95792018953332,517373,5.16273,579604.8,5.16273,45315.83,1e-05,558178.4,110.020875470201,1.12028420501263,45.2924700280435,1,-1.72036581362985e-16,1.03838629370108,0.0469250038043765,5,5087,0.260010098589487,-0.05,0.91,-1.05,-0.260010098589487,3.73261449967704e-238
"Africa_Western","Reference",142,"AfrCstW",2015,"AllUnmanaged",59683112.4,12.7584756239002,45779168,13.1007,12344865,13.1007,1559079.4,1e-05,38955932.02,78.6604696989324,0.269661191745556,76.7037209674742,1,0,0.316893072758781,0.166547441810887,5,5142,0.606574506810417,-0.05,0.91,-1.05,-0.606574506810417,3.73261449967704e-238
"Africa_Western","Reference",144,"AfrIntN",2015,"AllUnmanaged",13020537.3,5.81681955538501,6991850,10.2551,393554.3,10.2551,5635133,1e-05,2220446.04,41.0650026189873,0.0562875776797271,53.6986288576586,1,0,0.177241100621387,0.249728463313389,5,5144,0.709462513757035,-0.05,0.91,-1.05,-0.709462513757035,3.73261449967704e-238
"Africa_Western","Reference",149,"NigerR",2015,"AllUnmanaged",102334612.2,5.38347740124745,77942360,5.64002,19737440,5.64002,4654812.2,1e-05,58069038.4,55.6170748762153,0.253231233952885,76.1642208089591,1,0,0.339896105460565,0.10140806600406,5,5149,0.591022956641088,-0.05,0.91,-1.05,-0.591022956641088,3.73261449967704e-238
"Africa_Western","Reference",151,"LChad",2015,"AllUnmanaged",84391845.11,2.96120434876298,57596422,3.2213,19981397.7,3.2213,6814025.41,1e-05,33598752,43.974724135681,0.346920815671501,68.2488004912398,1,1.37860245816926e-16,0.594706544457366,0.0732534441844569,5,5151,0.441618124485422,-0.05,0.91,-1.05,-0.441618124485422,3.73261449967704e-238
"Africa_Western","Reference",152,"SenegalR",2015,"AllUnmanaged",34060027.0994,7.28041095399467,29608796.2,7.41406,3837249.32,7.41406,613981.5794,1e-05,9750831.1,42.226398295463,0.129598288767984,86.9312173874389,1,-1.19796497425179e-16,0.393530487878105,0.175578791923549,5,5152,0.556183831880256,-0.05,0.91,-1.05,-0.556183831880256,3.73261449967704e-238
"Africa_Western","Reference",160,"VoltaR",2015,"AllUnmanaged",26542357,7.43177938865135,22260162.6,7.60077,3692068,7.60077,590126.4,1e-05,13064810.42,57.6593832033097,0.165859884599405,83.8665631692016,1,0,0.282596370043615,0.131821909596211,5,5160,0.630467557984167,-0.05,0.91,-1.05,-0.630467557984167,3.73261449967704e-238
"Africa_Western","Reference",162,"GuineaGulf",2015,"AllUnmanaged",53060028,14.1546607504697,42171278,14.5159,9568309.8,14.5159,1320440.2,1e-05,14906340.94,205.570535107559,0.226891625148282,79.478431485185,1,1.22373179713297e-16,0.641895273864573,0.0706127460942054,5,5162,0.418060376600327,-0.05,0.91,-1.05,-0.418060376600327,3.73261449967704e-238
"Africa_Western","Reference",183,"CongoR",2015,"AllUnmanaged",254665624.503,8.32560975821184,199368699.8,8.40419,52915766,8.40419,2381158.703,1e-05,47024125.74,232.725973835852,0.265416617819564,78.2864590339131,1,-2.11365621124731e-16,1.12528973515798,0.0361119554533596,5,5183,0.233291271212321,-0.05,0.91,-1.05,-0.233291271212322,3.73261449967704e-238
"Africa_Western","Reference",188,"ZambeziR",2015,"AllUnmanaged",152138.9214,51.7729766660073,122504.27,52.0998,28680.28,52.0998,954.3714,1e-05,24058.4,120.836000420153,0.23411657405901,80.5213214821701,1,1.36381087021467e-16,1.19211086356532,0.431161241838909,5,5188,0.214336932544964,-0.05,0.91,-1.05,-0.214336932544964,3.73261449967704e-238
"Argentina","Reference",169,"ChileCstS",2015,"AllUnmanaged",3526389.09,5.9770896429183,848933.28,16.4184,434841.1,16.4184,2242614.71,1e-05,733898.966638,108.747706961423,0.512220583459751,24.0737269295488,1,0,0.592508124097806,0.150976976515231,31,31169,0.442744238599624,-0.05,0.91,-1.05,-0.442744238599624,3.73261449967704e-238
