# Manually created: Land types from SAGE, HYDE, and desired protection/suitability merged and reconciled; missing zeroes backfilled; 2015 scaled to AGLU land cover years
GCAM_region_ID,year,GLU,suit_prot_frac,unsuit_frac,avail_frac,Land_Type
1,2015,GLU007,0.0656861499230781,0.859747550996989,0.0745662990799331,Forest
1,2015,GLU007,0.0457284413082923,0.917932452249143,0.0363391064425644,Grassland
1,2015,GLU007,0.221090834859423,0.536478179553499,0.242430985587078,RockIceDesert
1,2015,GLU007,0.00658460351079174,0.988869208180192,0.00454618830901654,Shrubland
1,2015,GLU007,0.0524740297673989,0.896686854182895,0.050839116049706,Tundra
1,2015,GLU007,0.051709934618382,0.762051510975552,0.186238554406066,Pasture
1,2015,GLU023,0.294097203080732,0.0781273362028172,0.627775460716451,Forest
1,2015,GLU023,0.22861753262093,0.0257435426918127,0.745638924687257,Grassland
1,2015,GLU023,0.231973012952509,0.0333132692724493,0.734713717775042,Pasture
1,2015,GLU027,0.13473086317181,0.692702902473684,0.172566234354506,Forest
1,2015,GLU027,0.0343391597270966,0.895421504974365,0.0702393352985382,Tundra
1,2015,GLU027,0.172638239388841,0.220863729715347,0.606498030895812,Pasture
1,2015,GLU096,0.306265302178559,0.152690833764325,0.541043864057116,Forest
1,2015,GLU096,0.245851079060687,0.00970029465046788,0.744448626288845,Grassland
1,2015,GLU096,0.227932647845191,0.0119578820850425,0.760109470069766,Shrubland
1,2015,GLU096,0.23314742244614,0.00909542966134075,0.757757147892519,Pasture
1,2015,GLU101,0.227715754732752,0.230797548465876,0.541486696801373,Forest
1,2015,GLU101,0.228920381912163,0.237582539665348,0.533497078422489,Grassland
1,2015,GLU101,0.233403572168835,0.210426667532026,0.556169760299139,Pasture
1,2015,GLU217,0.148555293928132,0.448821575229974,0.402623130841895,Forest
1,2015,GLU217,0.203105847712438,0.185987755968522,0.61090639631904,Grassland
1,2015,GLU217,0.00315806854647814,0.985666025553144,0.0111759059003776,RockIceDesert
1,2015,GLU217,0.0837245804911808,0.729379293357152,0.186896126151668,Shrubland
1,2015,GLU217,0.00399226955281702,0.993532853209194,0.00247487723798889,Tundra
1,2015,GLU217,0.139321837787622,0.44169240493582,0.418985757276558,Pasture
1,2015,GLU218,0.229516510359506,0.050219599787132,0.720263889853362,Forest
1,2015,GLU218,0.224311247295943,0.0381434544194016,0.737545298284656,Grassland
1,2015,GLU218,0.223961527845445,0.0354859715813942,0.740552500573161,Pasture
1,2015,GLU219,0.237184691725634,0.0323046717704485,0.730510636503917,Forest
1,2015,GLU219,0.224967944509023,0.0721215673886362,0.70291048810234,Grassland
1,2015,GLU219,0.233277315195116,0.0368794146205702,0.729843270184314,Pasture
1,2015,GLU220,0.186109919471649,0.303863354186146,0.510026726342205,Forest
1,2015,GLU220,0.144825805821404,0.406278316100654,0.448895878077942,Grassland
1,2015,GLU220,0.0455420560510372,0.822018840742202,0.132439103206761,Shrubland
1,2015,GLU220,0.0196866061582388,0.980313393841761,0,Tundra
1,2015,GLU220,0.0810229367755823,0.654988287419857,0.263988775804561,Pasture
1,2015,GLU221,0.270152940459675,0.0659997634020902,0.663847296138234,Forest
1,2015,GLU221,0.218610373467418,0.160914736778206,0.620474889754375,Grassland
1,2015,GLU221,0.128339398643555,0.491386334486758,0.380274266869687,Shrubland
1,2015,GLU221,0.135857447629619,0.428597941360199,0.435544611010182,Pasture
1,2015,GLU222,0.146520576235402,0.390645378501553,0.462834045263045,Forest
1,2015,GLU222,0.113549544600712,0.500985727939873,0.385464727459416,Grassland
1,2015,GLU222,0.00364077310858529,0.986745149071191,0.00961407782022339,RockIceDesert
1,2015,GLU222,0.0419740646758563,0.845708690024615,0.112317245299529,Shrubland
1,2015,GLU222,0.058960481325081,0.700111319237766,0.240928199437153,Tundra
1,2015,GLU222,0.0488557796211599,0.798944835934015,0.152199384444825,Pasture
1,2015,GLU223,0.232970773074444,0.153637824507607,0.613391402417949,Forest
1,2015,GLU223,0.221027817594099,0.0228086992403236,0.756163483165578,Grassland
1,2015,GLU223,0.197542702104102,0.153674723799724,0.648782574096173,Shrubland
1,2015,GLU223,0.0997320566218202,0.693396957513542,0.206870985864637,Tundra
1,2015,GLU223,0.217506536090436,0.0531153412960269,0.729378122613537,Pasture
1,2015,GLU224,0.240603599661381,0.0366481083221418,0.722748292016478,Forest
1,2015,GLU224,0.221028098251679,0.0164822700842414,0.76248963166408,Grassland
1,2015,GLU224,0.227248356510618,0.0173641189117184,0.755387524577664,Shrubland
1,2015,GLU224,0.226051022032547,0.0205461473033189,0.753402830664134,Pasture
1,2015,GLU225,0.217407593204312,0.0315436665075018,0.751048740288187,Forest
1,2015,GLU225,0.227134066210807,0.0410540114391986,0.731811922349994,Grassland
1,2015,GLU225,0.255496779339239,0.026455310198409,0.718047910462352,Shrubland
1,2015,GLU225,0.226381678765442,0.035603290467441,0.738015030767116,Pasture
1,2015,GLU226,0.223168899149378,0.0514844011792951,0.725346699671327,Forest
1,2015,GLU226,0.227568980416791,0.109698184460758,0.662732835122451,Grassland
1,2015,GLU226,0.759885564475553,0.240114435524447,0,Shrubland
1,2015,GLU226,0.218650522924151,0.0604941992095465,0.720855277866302,Pasture
1,2015,GLU227,0.250131713244839,0.09367105176833,0.656197234986831,Forest
1,2015,GLU227,0.234815603463604,0.130072140192684,0.635112256343712,Grassland
1,2015,GLU227,0.235483712721753,0.0805479571799508,0.683968330098296,Pasture
1,2015,GLU228,0.219790095071736,0.0420803568856034,0.73812954804266,Forest
1,2015,GLU228,0.220578382676167,0.0258118759433158,0.753609741380517,Grassland
1,2015,GLU228,0.219092369593273,0.0371666106090526,0.743741019797674,Pasture
1,2015,GLU229,0.21263942046609,0.283146508741342,0.504214070792568,Forest
1,2015,GLU229,0.178327392032088,0.312463323748505,0.509209284219407,Grassland
1,2015,GLU229,0.0925964531155037,0.615351107755985,0.292052439128511,Shrubland
1,2015,GLU229,0.183120276448233,0.640371093687464,0.176508629864303,Tundra
1,2015,GLU229,0.145257526642891,0.393223247982429,0.46151922537468,Pasture
1,2015,GLU230,0.231259474988068,0.0626695310626962,0.706070993949236,Forest
1,2015,GLU230,0.220756922931931,0.0702386700547302,0.709004407013339,Grassland
1,2015,GLU230,0.217989213600055,0.0610776548974367,0.720933131502508,Pasture
1,2015,GLU231,0.222759188937375,0.160757584326458,0.616483226736167,Forest
1,2015,GLU231,0.251763391393277,0.0324362553322428,0.715800353274481,Grassland
1,2015,GLU231,0.129663518086145,0.742483828421364,0.12785265349249,RockIceDesert
1,2015,GLU231,0.224267329603764,0.11432776045707,0.661404909939165,Shrubland
1,2015,GLU231,0.118732826081283,0.553329885005951,0.327937288912766,Tundra
1,2015,GLU231,0.221029654472634,0.0948052717342988,0.684165073793068,Pasture
1,2015,GLU232,0.22077167495519,0.0862366806051593,0.692991644439651,Forest
1,2015,GLU232,0.177955602554949,0.254532547164932,0.567511850280119,Grassland
1,2015,GLU232,0.210373901071438,0.104017764007533,0.685608334921029,Pasture
1,2015,GLU233,0.219074632338943,0.111051653500063,0.669873714160994,Forest
1,2015,GLU233,0.226542266446152,0.189798650319868,0.583659083233979,Grassland
1,2015,GLU233,0.206784660410677,0.0911833928353714,0.702031946753951,Pasture
1,2015,GLU234,0.256857052279703,0.21042481729684,0.532718130423457,Grassland
1,2015,GLU234,0.209339277282336,0.170002936322637,0.620657786395027,Pasture
2,2015,GLU087,0.296255642817088,0.0209863215246633,0.682758035658248,Forest
2,2015,GLU087,0.292984668739735,0.017465223665325,0.68955010759494,Grassland
2,2015,GLU087,0.0231783734916392,0.920970024924211,0.0558516015841496,RockIceDesert
2,2015,GLU087,0.200563073906262,0.273412212003127,0.526024714090611,Shrubland
2,2015,GLU087,0.245811860721167,0.130553613890153,0.623634525388681,Pasture
2,2015,GLU100,0.263139608532744,0.000562155383901189,0.736298236083355,Forest
2,2015,GLU100,0.158098081861573,0.432073368205526,0.409828549932901,Grassland
2,2015,GLU100,0.0179573143786025,0.936195477131438,0.0458472084899598,RockIceDesert
2,2015,GLU100,0.0919403203007741,0.636415723655514,0.271643956043712,Shrubland
2,2015,GLU100,0.0858154537074941,0.695542884485459,0.218641661807046,Pasture
2,2015,GLU144,0.141912127763382,0.474408911880811,0.383678960355807,Grassland
2,2015,GLU144,0.01394584271015,0.948349654928231,0.0377045023616192,RockIceDesert
2,2015,GLU144,0.204328699448982,0.243240558546619,0.552430742004399,Shrubland
2,2015,GLU144,0.128146949495461,0.525390154335375,0.346462896169164,Pasture
2,2015,GLU151,0.269632118529112,0.00138035565523775,0.728987525815651,Grassland
2,2015,GLU151,0,1,0,RockIceDesert
2,2015,GLU151,0.26997472214947,0.000111475830369287,0.729913802020161,Shrubland
2,2015,GLU151,0.26965560535277,0.00129336896052165,0.729051025686708,Pasture
2,2015,GLU170,0.379463541195408,0.00642767372943865,0.614108785075154,Forest
2,2015,GLU170,0.278449834890624,0.0584030402132812,0.663147124896095,Grassland
2,2015,GLU170,0.166094496806398,0.234034546684218,0.599870956509384,RockIceDesert
