"region","scenario","GCAM_basin_ID","gcam_glu_abbr","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","unit_id","y_exp","a","b","c","residuals","random_pval"
"Canada","Reference",7,"PacArctic",2015,"AllUnmanaged",43986470.76,7.0689970844171,1680445.76,42.8893,5569378,42.8893,36736647,1e-05,3345730.32,57.3269610408208,3.3142265775957,3.82036960675678,1,1.65668998039161e-16,1.66462250908495,0.748152339166554,8,8007,0.144803308210402,0.14,0.29,-2.49,-0.144803308210402,0
"Canada","Reference",10,"Mackenzie",2015,"AllUnmanaged",126805581.7,4.49216934707812,8008751.4,21.6309,18325388.3,21.6309,100471442,1e-05,15779167.98,38.52991529854,2.28817045063978,6.3157719815105,1,0,1.16136594294625,0.561405334852102,8,8010,0.156396881747126,0.14,0.29,-2.49,-0.156396881747126,0
"Canada","Reference",15,"HudsonBay",2015,"AllUnmanaged",123788607.61,1.16729372329688,3232975.41,6.2643,19833713.2,6.2643,100721919,1e-05,11302354.38,22.0845895417966,6.13481721470934,2.61169058479565,1,-2.83568290056391e-16,1.75483023564512,0.283650279673271,8,8015,0.143870840942616,0.14,0.29,-2.49,-0.143870840942616,0
"Canada","Reference",19,"CanAtl",2015,"AllUnmanaged",42272274.47,23.165278830707,9708425.97,42.5724,13293538.5,42.5724,19270310,1e-05,5094289.02,33.890427593077,1.36927845369356,22.9664149651799,1,1.66902203249077e-16,2.60949829265871,1.25617771812052,8,8019,0.140609205361855,0.14,0.29,-2.49,-0.140609205361855,0
"Canada","Reference",23,"NelsonR",2015,"AllUnmanaged",50211940,20.8799415061272,21891826,25.804,18738397,25.804,9581717,1e-05,35930688.34,65.3553686552243,0.855954044217234,43.5988452149031,1,1.37680734723318e-16,0.5215151132838,0.394826018595755,8,8023,0.220010817145828,0.14,0.29,-2.49,-0.220010817145827,0
"Canada","Reference",27,"FraserR",2015,"AllUnmanaged",18745382.502,45.9434835454589,3823863.85,66.9983,9030613.258,66.9983,5890905.394,1e-05,2853267.38,59.7887805729251,2.36164612869258,20.3989641160538,1,0,3.16500771056374,1.12058314884481,8,8027,0.140278957341562,0.14,0.29,-2.49,-0.140278957341562,0
"Canada","Reference",34,"ChurchillR",2015,"AllUnmanaged",8015414.6197,0.068769943787064,2820.4405,39.4974,11133.3792,39.4974,8001460.8,1e-05,507269.72,23.7792006589946,3.94739020376427,0.0351877056124835,1,1.79896078162132e-16,0.0219476518330327,1.66100621153806,8,8034,0.417170321015539,0.14,0.29,-2.49,-0.417170321015538,0
"Canada","Reference",40,"StLwrncR",2015,"AllUnmanaged",20919913.1,15.5641403913023,2616203.1,36.4225,6323335.5,36.4225,11980374.5,1e-05,2897820.44,35.2267678478609,2.4169895295973,12.5058029041239,1,0,2.18210052379919,1.03394385080412,8,8040,0.141446103704217,0.14,0.29,-2.49,-0.141446103704217,0
"Canada","Reference",223,"MissouriR",2015,"AllUnmanaged",1896124.23457752,33.8120527287994,1240065.9,33.9935,645937.38,33.9935,10120.95457752,1e-05,873434.43,63.9613859370728,0.520889559175847,65.4000343113753,1,2.09023117878447e-16,0.739537345694055,0.5314690965803,8,8223,0.186561900893255,0.14,0.29,-2.49,-0.186561900893255,0
"Canada","Reference",227,"GreatLakes",2015,"AllUnmanaged",35121693,96.1100576083883,16067199,119.007,12297081,119.007,6757413,1e-05,10527164.26,90.7760926753619,0.765353127200329,45.7472223790579,1,1.19411922955809e-16,1.16812853834961,1.31099496015541,8,8227,0.156125890866848,0.14,0.29,-2.49,-0.156125890866848,0
