"region","scenario","GCAM_basin_ID","gcam_glu_abbr","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","unit_id","y_exp","a","b","c","residuals","random_pval"
"Africa_Eastern","Reference",87,"NileR",2015,"AllUnmanaged",130528713.9,4.94188386172523,111107210,5.4282,7727325.9,5.4282,11694178,1e-05,83203089.22,90.2630435941971,0.0695483749434443,85.1208953802463,1,0,0.0928730648397913,0.0601375688637755,2,2087,0.0831299457453852,0.08,2092.12,-161.07,-0.0831299457453852,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2020,"AllUnmanaged",124119296.9,4.92563134196781,104697803,5.4282,7727315.9,5.57052,11694178,1e-05,89307111.08804,100.265062441227,0.0738059030713376,84.352558880794,1.02621863601194,0.0262186360119375,0.086525202818198,0.055557936776485,2,2087,0.0843163534067024,0.08,2092.12,-161.07,-0.0580977173947649,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2025,"AllUnmanaged",114689363.9,4.89963002581052,95267870,5.4282,7727315.9,5.79791,11694178,1e-05,98387368.29484,111.870723423826,0.081111458669119,83.0660026007869,1.06810913378284,0.0681091337828375,0.0785397153508909,0.051826875008526,2,2087,0.0891694750937734,0.08,2092.12,-161.07,-0.0210603413109359,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2030,"AllUnmanaged",104980278.9,4.87167996772838,85558785,5.4282,7727315.9,6.08232,11694178,1e-05,107688430.60099,125.969736059073,0.0903158676224773,81.4998644473977,1.12050403448657,0.12050403448657,0.0717562309792725,0.0482839782814798,2,2087,0.10246175132804,0.08,2092.12,-161.07,0.01804228315853,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2035,"AllUnmanaged",95415640.9,4.84341561203645,75994147,5.4282,7727315.9,6.42216,11694178,1e-05,116837046.822796,141.761779722306,0.101683040142552,79.6453770924679,1.18311042334475,0.183110423344755,0.0661375489207615,0.04530247865525,2,2087,0.131898968237555,0.08,2092.12,-161.07,0.0512114551071999,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2040,"AllUnmanaged",86238826.9,4.81739659851419,66817333,5.4282,7727315.9,6.82626,11694178,1e-05,125587177.198036,160.574009734727,0.115648373753559,77.4794085238189,1.25755499060462,0.25755499060462,0.0615294974566947,0.0425116120054371,2,2087,0.186309027080049,0.08,2092.12,-161.07,0.0712459635245718,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2045,"AllUnmanaged",77248302.9,4.79595437005107,57826809,5.4282,7727315.9,7.32256,11694178,1e-05,134159708.707675,182.284194286278,0.133628606413333,74.8583552377304,1.34898493054788,0.348984930547879,0.0575978881769736,0.040171118668138,2,2087,0.278085351331674,0.08,2092.12,-161.07,0.0708995792162055,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2050,"AllUnmanaged",69118291.9,4.78595167906388,49696788,5.4282,7727325.9,7.89828,11694178,1e-05,141888502.272393,206.72601472179,0.155489443301648,71.9010650203872,1.45504587155963,0.455045871559632,0.0544605501943019,0.0382065121829462,2,2087,0.406717165432242,0.08,2092.12,-161.07,0.0483287061273905,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2055,"AllUnmanaged",61574822.9,4.79395306483032,42153329,5.4282,7727315.9,8.58901,11694178,1e-05,148946728.59249,235.337264548298,0.183314487451276,68.4587092819718,1.58229431487418,0.582294314874175,0.0518797289005354,0.0364965999604252,2,2087,0.573848802627582,0.08,2092.12,-161.07,0.00844551224659373,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2060,"AllUnmanaged",55502539.9,4.82640571838207,36081046,5.4282,7727315.9,9.32051,11694178,1e-05,154548822.57231,266.391772879492,0.214165517817859,65.0079186736461,1.71705353524188,0.717053535241885,0.0499991897148525,0.0349879799186454,2,2087,0.747694224343683,0.08,2092.12,-161.07,-0.030640689101798,0.00355146480770608
