"region","scenario","GCAM_basin_ID","gcam_glu_abbr","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","unit_id","y_exp","a","b","c","residuals","random_pval"
"Africa_Eastern","Reference",87,"NileR",2015,"AllUnmanaged",130528634.4,4.94188356552867,100220362,5.4282,18614094.4,5.4282,11694178,1e-05,83203089.22,90.2630435941971,0.185731661994995,76.780365059883,1,0,0.223718789464438,0.0601375688637755,2,2087,0.297979004902869,0.07,0.35,-1.99,-0.297979004902869,0
"Africa_Eastern","Reference",100,"AfrCstNE",2015,"AllUnmanaged",47605557,2.63252981002491,15632060,7.59432,870107,7.59432,31103390,1e-05,11030518.04,108.267583000578,0.0556616978184577,32.836628715425,1,0,0.0788817893089634,0.0701439876048538,2,2100,0.373312581368574,0.07,0.35,-1.99,-0.373312581368574,0
"Africa_Eastern","Reference",144,"AfrIntN",2015,"AllUnmanaged",3406476.03272031,97.9394102924079,1646449.2,202.635,0.01272031,202.635,1760026.82,1e-05,1434841.99,56.096903110969,7.72590493529955e-09,48.3329160160036,1,0,8.8653036980051e-09,3.6122314916236,2,2144,0.424426549557881,0.07,0.35,-1.99,-0.424426549557881,0
"Africa_Eastern","Reference",151,"LChad",2015,"AllUnmanaged",5707782.03419232,8.67850633801677,5662222.7,8.68973,38187.1500223167,8.68973,7372.18417,1e-05,3948614.56,67.2206419156151,0.00674419782576137,99.2018031887098,1,2.04420256947023e-16,0.0096710249739637,0.129271749753723,2,2151,0.417720709559964,0.07,0.35,-1.99,-0.417720709559964,0
"Africa_Eastern","Reference",170,"ShebJubR",2015,"AllUnmanaged",64891647,28.4242269363262,50197600,29.8928,11506050,29.8928,3187997,1e-05,13427804.92,150.116743633884,0.229215141759765,77.3560270399671,1,0,0.856882421851568,0.199130351993944,2,2170,0.136253332612624,0.07,0.35,-1.99,-0.136253332612624,0
"Africa_Eastern","Reference",171,"AfrCstE",2015,"AllUnmanaged",15357067,6.57162566082378,10604390,7.42597,2985872,7.42597,1766805,1e-05,5052814.42,129.969026867897,0.28156942549265,69.0521829461316,1,-1.19604364103292e-16,0.590932449088443,0.0571364591930651,2,2171,0.180966438088693,0.07,0.35,-1.99,-0.180966438088693,0
"Africa_Eastern","Reference",177,"Madagascar",2015,"AllUnmanaged",35008498.77,15.9679858732242,28737134,16.2872,5585230,16.2872,686134.77,1e-05,23999844.32,457.743446068004,0.194355846341531,82.0861648161441,1,4.36258372071381e-16,0.232719426240012,0.0355815034380204,2,2177,0.293974679231807,0.07,0.35,-1.99,-0.293974679231806,0
"Africa_Eastern","Reference",179,"RiftValley",2015,"AllUnmanaged",26756840,18.6397870108466,16853750,21.5023,6341060,21.5023,3562030,1e-05,11023466.4,166.66039274199,0.376240302603278,62.988566661833,1,0,0.575232850530574,0.129018656720005,2,2179,0.184417861621284,0.07,0.35,-1.99,-0.184417861621284,0
"Africa_Eastern","Reference",183,"CongoR",2015,"AllUnmanaged",769365.46,6.86567836714895,617155,7.10972,125801.9,7.10972,26408.56,1e-05,833910.4,94.623194114291,0.203841660522883,80.2161043205657,1,1.24924528631244e-16,0.150857813980974,0.0751371803345858,2,2183,0.333170475629176,0.07,0.35,-1.99,-0.333170475629176,0
"Africa_Northern","Reference",75,"MeditE",2015,"AllUnmanaged",2378.9900416325,29.8782815302452,1095.47,64.8855,4.16325e-05,64.8855,1283.52,1e-05,125076.14,302.52211620118,3.80042356248916e-08,46.0476917023272,1,0,3.32857249991885e-10,0.21448183959169,3,3075,0.424426555531256,0.07,0.35,-1.99,-0.424426555531256,0
"Africa_Northern","Reference",80,"MeditS",2015,"AllUnmanaged",21061978,20.2187816611175,10870250,31.5766,2615922,31.5766,7575806,1e-05,16004748.88,69.017082723439,0.240649663071227,51.6107746385453,1,1.1251096314361e-16,0.163446613227961,0.457518613566033,3,3080,0.32672048762707,0.07,0.35,-1.99,-0.32672048762707,0
"Africa_Northern","Reference",86,"AfrCstNW",2015,"AllUnmanaged",15085785.86,14.0193813670869,6957809,24.7044,1603148.56,24.7044,6524828.3,1e-05,11600877.72,113.426129944869,0.230409969575192,46.1216211377403,1,0,0.138192005699376,0.21780166538352,3,3086,0.339824767482686,0.07,0.35,-1.99,-0.339824767482686,0
"Africa_Northern","Reference",87,"NileR",2015,"AllUnmanaged",21019.464,241.880117731979,15428.2,321.484,386.554,321.484,5204.71,1e-05,3279447.42,667.3545902606,0.0250550291025525,73.3995881150918,1,0,0.000117871687053912,0.481728910974391,3,3087,0.424344046086052,0.07,0.35,-1.99,-0.424344046086052,0
"Africa_Northern","Reference",144,"AfrIntN",2015,"AllUnmanaged",45478188.3,7.72850675550108,4761372,51.837,2019076.3,51.837,38697740,1e-05,3900409.41,78.8612670916421,0.424053466101787,10.4695727292197,1,0,0.517657529700196,0.657318883042571,3,3144,0.198037767796649,0.07,0.35,-1.99,-0.198037767796649,0
"Africa_Southern","Reference",87,"NileR",2015,"AllUnmanaged",4442251.9,6.89628188467509,3082903.8,7.07824,1245152.35,7.07824,114195.75,1e-05,3363508.7312038,34.3585409901175,0.403889459671106,69.399571870294,1,-1.25480122134899e-16,0.370194475325283,0.206011076024326,4,4087,0.240930568776127,0.07,0.35,-1.99,-0.240930568776128,0
"Africa_Southern","Reference",162,"GuineaGulf",2015,"AllUnmanaged",465756.59,5.77832051914263,422834,6.01831,24349.79,6.01831,18572.8,1e-05,201688.78626,139.700216587823,0.0575871145650539,90.7843300724956,1,0,0.120729518242082,0.0430801765881054,4,4162,0.349278034927128,0.07,0.35,-1.99,-0.349278034927128,0
"Africa_Southern","Reference",171,"AfrCstE",2015,"AllUnmanaged",59107991.3,2.92697595552977,37935440,2.9637,20440125,2.9637,732426.3,1e-05,22257693.19,43.9516439888963,0.538813441995137,64.179883575235,1,1.4984283491921e-16,0.91833977697129,0.0674309247851737,4,4171,0.12887082394183,0.07,0.35,-1.99,-0.12887082394183,0
"Africa_Southern","Reference",179,"RiftValley",2015,"AllUnmanaged",11580804.28,6.98014231322592,6429663.6,7.07824,4990641.5,7.07824,160499.18,1e-05,4742086.9718,36.2692084682455,0.776190141580658,55.5200091854069,1,1.25480122134899e-16,1.05241458658985,0.195158380867263,4,4179,0.115577213877244,0.07,0.35,-1.99,-0.115577213877244,0
"Africa_Southern","Reference",182,"AngolaCst",2015,"AllUnmanaged",37475684.7,8.81777761227794,32566980,9.03769,3996815,9.03769,911889.7,1e-05,11205706.6084,72.6180697769446,0.122725994243249,86.9016277106206,1,0,0.356676748702658,0.124455111899289,4,4182,0.245527935389532,0.07,0.35,-1.99,-0.245527935389532,0
"Africa_Southern","Reference",183,"CongoR",2015,"AllUnmanaged",45819096.1,7.03081011904316,34431726,7.07824,11080345,7.07824,307025.1,1e-05,15348017.8068,93.5738325613501,0.321806260888577,75.1471088055794,1,1.25480122134899e-16,0.721939806135149,0.0756433695858217,4,4183,0.156001695792465,0.07,0.35,-1.99,-0.156001695792465,0
"Africa_Southern","Reference",188,"ZambeziR",2015,"AllUnmanaged",105883624.16574,5.56039812545279,72642362.59,5.61958,32126160.0000005,5.61958,1115101.57574,1e-05,26571910.7694,68.4380516443542,0.442251034445608,68.6058520969138,1,1.58050676331705e-16,1.20902709175874,0.0821119226070718,4,4188,0.103930745588336,0.07,0.35,-1.99,-0.103930745588336,0
"Africa_Southern","Reference",190,"AfrCstSE",2015,"AllUnmanaged",19099651.233,3.13157335998034,15352657.1,3.18175,3445789.03,3.18175,301205.103,1e-05,4852396.51696,53.833413575374,0.224442518813242,80.3818714421025,1,2.79147770786556e-16,0.710121074804243,0.0591036270725267,4,4190,0.15799683099853,0.07,0.35,-1.99,-0.157996830998529,0
"Africa_Southern","Reference",194,"OrangeR",2015,"AllUnmanaged",34428373.2,8.66751288538931,22721470,11.8589,2441764,11.8589,9265139.2,1e-05,3765466.85464,38.5770758369958,0.107465053977582,65.9963509399857,1,0,0.648462486661152,0.307407955183249,4,4194,0.169200306930925,0.07,0.35,-1.99,-0.169200306930925,0
"Africa_Southern","Reference",196,"AfrCstSW",2015,"AllUnmanaged",14414462.6,107.654872695302,6206869,180.536,2388575,180.536,5819018.6,1e-05,1215072.78858,46.9935927847116,0.384827680429537,43.0600097432699,1,3.14859190747596e-16,1.96578758280927,3.84171520630645,4,4196,0.079115227434275,0.07,0.35,-1.99,-0.0791152274342747,0
"Africa_Southern","Reference",197,"AfrIntS",2015,"AllUnmanaged",73600168.8,7.91953056123138,46301560,8.13816,25321358,8.13816,1977250.8,1e-05,11656256.051016,40.3729937240775,0.546879154827613,62.9095839791063,1,0,2.17234057738401,0.201574350805365,4,4197,0.0767266645060428,0.07,0.35,-1.99,-0.0767266645060428,0
