"region","scenario","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","y_exp","a","b","c","residuals","random_pval"
"Africa_Eastern","Reference",2015,"AllUnmanaged",330031905.696913,12.6108987517976,229149339.9,15.0378925193978,47088223.4627426,15.2070987753992,53794342.33417,1e-05,153954904.27,159.94704411897,0.205491420936634,69.4324809039648,1.01125199264346,0.011251992643458,0.305857248822429,0.095075835000039,2,0.0861796116514325,0.09,2084.77,-52.83,-0.0749276190079745,0.00355146480770608
"Africa_Eastern","Reference",2020,"AllUnmanaged",316554438.796055,12.5906845988094,215671983.2,15.0779048488943,47088113.2618848,15.5825932958499,53794342.33417,1e-05,167113341.897213,179.294526608177,0.218332082652657,68.1310879797677,1.0334720541092,0.0334720541092038,0.281773512080487,0.0869105911409302,2,0.0866938494356356,0.09,2084.77,-52.83,-0.0532217953264318,0.00355146480770608
"Africa_Eastern","Reference",2025,"AllUnmanaged",297937692.214996,12.6020772049886,197055236.62,15.1937220227243,47088113.2608256,16.1533499778685,53794342.33417,1e-05,185304452.967009,200.861803095696,0.238958954192271,66.1397472589008,1.06315950454464,0.0631595045446352,0.25411215168806,0.0804202179255187,2,0.0890598469595154,0.09,2084.77,-52.83,-0.0259003424148803,0.00355146480770608
"Africa_Eastern","Reference",2030,"AllUnmanaged",277925965.63377,12.6029027244449,177043510.04,15.2897260412341,47088113.2596001,16.8986725218615,53794342.33417,1e-05,204810557.925982,226.49660096937,0.265969157801725,63.7016802788749,1.105230563078,0.105230563078,0.229910575589651,0.0746089453419515,2,0.0970430344139097,0.09,2084.77,-52.83,0.00818752866408998,0.00355146480770608
"Africa_Eastern","Reference",2035,"AllUnmanaged",257836572.222537,12.6174681808161,156954116.63,15.3791179496938,47088113.2583674,17.826756637636,53794342.33417,1e-05,224378700.074785,255.403717666709,0.300011966996519,60.8734886897789,1.1591533855159,0.159153385515899,0.209859996705003,0.0697983443643491,2,0.117890724188019,0.09,2084.77,-52.83,0.0412626613278802,0.00355146480770608
"Africa_Eastern","Reference",2040,"AllUnmanaged",238239725.431324,12.6601067454488,137357269.84,15.4550734103075,47088113.2571538,18.9702467654343,53794342.33417,1e-05,243452759.546444,289.311808366914,0.342814860196363,57.6550655401067,1.22744462363941,0.227444623639408,0.193417866139121,0.0655702471064564,2,0.162046928420986,0.09,2084.77,-52.83,0.0653976952184223,0.00355146480770608
"Africa_Eastern","Reference",2045,"AllUnmanaged",219142234.370171,12.7684123581747,118259778.78,15.5368077062779,47088113.2560011,20.4025680126913,53794342.33417,1e-05,262045142.494623,328.813957908954,0.398175218504337,53.9648503264951,1.31317632285861,0.313176322858613,0.179694661796554,0.0620489718333083,2,0.243040977767801,0.09,2084.77,-52.83,0.0701353450908119,0.00355146480770608
"Africa_Eastern","Reference",2050,"AllUnmanaged",201936239.159157,12.9664918543644,101053783.57,15.6135348082636,47088113.2549867,22.0989379910575,53794342.33417,1e-05,278774839.99445,374.181831007825,0.465970808726511,50.0424213062392,1.41537059112082,0.415370591120818,0.168910914829775,0.0590593560663701,2,0.363628713319079,0.09,2084.77,-52.83,0.0517418778017389,0.00355146480770608
"Africa_Eastern","Reference",2055,"AllUnmanaged",186342981.258275,13.3021746456403,85460525.67,15.7015743988271,47088113.2541045,24.1441302741927,53794342.33417,1e-05,293714739.22825,427.267477434413,0.550992553403335,45.8619504168769,1.53768849294477,0.537688492944773,0.160319204197347,0.0565082332481038,2,0.523127213128242,0.09,2084.77,-52.83,0.0145612798165305,0.00355146480770608
"Africa_Eastern","Reference",2060,"AllUnmanaged",173898273.67758,13.7505160984793,73015818.09,15.7705774519532,47088113.2534103,26.327002160403,53794342.33417,1e-05,305527302.47356,485.954955876366,0.64490290576994,41.9876612607302,1.6693746465918,0.669374646591802,0.154120803189055,0.0541758075353407,2,0.692501954253954,0.09,2084.77,-52.83,-0.0231273076621521,0.00355146480770608
