"region","scenario","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID"
"Africa_Eastern","Reference",1975,"AllUnmanaged",387546464.89417,12.0652284399506,239388854.5,13.8673186881524,87958856.8,15.4180550049246,60198753.59417,1e-05,94595108.47,123.250532177187,0.367430877196499,61.7703620559077,1.11182668774296,0.111826687742963,0.929845720594478,0.125095240828326,2
"Africa_Eastern","Reference",1975,"AllUnmanagedForest",0,,0,,0,,0,,0,,,,,,,,2
"Africa_Eastern","Reference",1975,"AllUnmanagedGrass",327274956.526,11.2224836503059,209277080,12.6412509995466,73957585.5,13.8905739646207,44040291.026,1e-05,0,,0.353395534284022,63.9453388739123,1.09882906091484,0.0988290609148438,,,2
"Africa_Eastern","Reference",1975,"AllUnmanagedShrub",60271508.36817,16.6413419612632,30111774.5,22.3884991902769,14001271.3,23.486523018819,16158462.56817,1e-05,0,,0.464976625671795,49.960213897521,1.04904410158136,0.0490441015813602,,,2
"Africa_Eastern","Reference",1975,"Cropland",37782169.27,44.8081221660602,0,,0,,0,,0,,,0,,,,,2
"Africa_Eastern","Reference",1975,"ManagedForest",16748621,406.474450496557,0,,0,,0,,0,,,0,,,,,2
"Africa_Eastern","Reference",1975,"Pasture",40064318.2,78.8248253875744,209277080,12.6412509995466,73957585.5,13.8905739646207,44040291.026,1e-05,0,,0.353395534284022,522.352780235257,1.09882906091484,0.0988290609148438,,,2
"Africa_Eastern","Reference",1975,"Static",96773913.5,62.1195328233606,0,,0,,0,,0,,,0,,,,,2
"Africa_Northern","Reference",1975,"AllUnmanaged",84874982.014,12.8456343819658,23412064.315,34.0502268166142,8609791.389,34.0410522373453,52853126.31,1e-05,27508068.9949862,91.9932758594738,0.367750202338362,27.5841758778084,0.999730557469754,-0.00026944253024569,0.312991485900711,0.370038482914179,3
"Africa_Northern","Reference",1975,"AllUnmanagedForest",0,,0,,0,,0,,0,,,,,,,,3
