"region","scenario","GCAM_basin_ID","gcam_glu_abbr","year","LT_GCAM","lt_gcam_area_ha","value_usd_per_ha","AvailableUnmanaged_area_ha","AvailableUnmanaged_value_usd_per_ha","SuitableProtectedUnmanaged_area_ha","SuitableProtectedUnmanaged_value_usd_per_ha","UnsuitableUnmanaged_area_ha","UnsuitableUnmanaged_value_usd_per_ha","AllManaged_area_ha","AllManaged_value_usd_per_ha","SuitProtUnman2AvailUnman_ratio","percent_conv_avail","SuitProtUnman2AvailUnman_value_ratio","prot_cost_norm","SuitProtUnman2Man_ratio","SuitProtUnman2Man_value_ratio","GCAM_region_ID","unit_id","y_exp","a","b","c","residuals","random_pval"
"Africa_Eastern","Reference",87,"NileR",2015,"AllUnmanaged",130528654,4.94188363855326,84501867,5.4282,34332609,5.4282,11694178,1e-05,83203089.22,90.2630435941971,0.406294088153106,64.7381738878576,1,0,0.412636229277738,0.0601375688637755,2,2087,0.129074017685229,0.13,207417.67,-51.5,-0.129074017685229,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2020,"AllUnmanaged",124359247,4.9684535439351,78332460,5.4282,34332609,5.61183,11694178,1e-05,89074102.54045,101.140789924783,0.438293512038304,62.988850358671,1.03382889355587,0.0338288935558749,0.385438730459384,0.05548532895752,2,2087,0.129448297979864,0.13,207417.67,-51.5,-0.0956194044239886,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2025,"AllUnmanaged",115466332,5.02390286033664,69439545,5.4282,34332609,5.9174,11694178,1e-05,97634092.55587,114.287184755588,0.494424452233954,60.1383483802014,1.09012195571276,0.0901219557127592,0.351645701836718,0.0517765838108168,2,2087,0.131782319534426,0.13,207417.67,-51.5,-0.0416603638216668,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2030,"AllUnmanaged",106460516,5.11382911576607,60433729,5.4282,34332609,6.3023,11694178,1e-05,106255799.76209,130.614761255327,0.568103434424839,56.7663310968735,1.16102943885634,0.161029438856343,0.323112800212993,0.0482510547768807,2,2087,0.141256126482335,0.13,207417.67,-51.5,0.019773312374008,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2035,"AllUnmanaged",97831618,5.25072857820536,51804831,5.4282,34332609,6.77141,11694178,1e-05,114499263.32909,149.526433323511,0.662729871660039,52.953055524442,1.24745035186618,0.24745035186618,0.299850042714444,0.0452857053398016,2,2087,0.169723614104391,0.13,207417.67,-51.5,0.0777267377617894,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2040,"AllUnmanaged",89873729,5.4509757046004,43846942,5.4282,34332609,7.33674,11694178,1e-05,122066239.43053,172.615193401776,0.783010340835172,48.7872735312897,1.35159721454626,0.351597214546258,0.281262117684385,0.042503442804847,2,2087,0.235146070320284,0.13,207417.67,-51.5,0.116451144225974,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2045,"AllUnmanaged",82508234,5.74470707416826,36481447,5.4282,34332609,8.03775,11694178,1e-05,129054281.42042,200.055477905022,0.941097785951308,44.2155227804294,1.48073947164806,0.48073947164806,0.266032313086574,0.0401776051531864,2,2087,0.361617954095741,0.13,207417.67,-51.5,0.119121517552319,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2050,"AllUnmanaged",76273849,6.13621223141145,30247062,5.4282,34332609,8.85005,11694178,1e-05,134929192.07351,231.547650515954,1.13507252373801,39.65587471533,1.63038392100512,0.630383921005122,0.254449081569357,0.0382212904353795,2,2087,0.551431042620707,0.13,207417.67,-51.5,0.0789528783844147,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2055,"AllUnmanaged",70946428,6.65354667889763,24919641,5.4282,34332609,9.80923,11694178,1e-05,139816182.24734,268.681344163761,1.37773288949066,35.124588654414,1.80708706385174,0.807087063851737,0.245555331637252,0.0365087871304577,2,2087,0.796871378909142,0.13,207417.67,-51.5,0.0102156849425949,0.00355146480770608
"Africa_Eastern","Reference",87,"NileR",2060,"AllUnmanaged",66960140,7.23331456439129,20933353,5.4282,34332609,10.7977,11694178,1e-05,143370544.031169,308.803445835935,1.64009124577415,31.2624092482483,1.98918610220699,0.989186102206993,0.239467662147784,0.0349662548964455,2,2087,1.04281625941672,0.13,207417.67,-51.5,-0.0536301572097315,0.00355146480770608
